observation_id,base_id,observed_at,temp_c,wind_speed_kts,wind_gust_kts,visibility_sm,ceiling_ft,precip_type,precip_intensity,flight_category
354,1,2024-02-14 03:00:00,11.9,0,6,6.4,23610,none,,VFR
355,1,2024-02-14 06:00:00,22.7,0,,6.9,29215,none,,VFR
356,1,2024-02-14 09:00:00,7.9,5,,5.2,3456,none,,VFR
357,1,2024-02-14 12:00:00,0.9,5,,9.5,200,none,,LIFR
358,1,2024-02-14 15:00:00,23.7,0,,4.9,19326,none,,MVFR
359,1,2024-02-14 18:00:00,13.5,5,5,7.4,26109,none,,VFR
360,1,2024-02-14 21:00:00,19.3,2,,10.9,12474,rain,heavy,VFR
361,1,2024-02-15 00:00:00,13.4,5,,8.0,11501,none,,VFR
362,1,2024-02-15 03:00:00,-3.0,12,13,14.5,6254,snow,light,VFR
363,1,2024-02-15 06:00:00,14.9,8,,4.8,10233,none,,MVFR
364,1,2024-02-15 09:00:00,12.5,20,,5.0,18427,none,,VFR
365,1,2024-02-15 12:00:00,-9.2,13,,3.9,20237,none,,MVFR
366,1,2024-02-15 15:00:00,9.0,7,,4.5,15555,none,,MVFR
367,1,2024-02-15 18:00:00,2.5,9,,12.5,26899,none,,VFR
368,1,2024-02-15 21:00:00,19.0,17,,8.1,18224,none,,VFR
369,1,2024-02-16 00:00:00,10.4,14,,7.1,17079,none,,VFR
370,1,2024-02-16 03:00:00,15.0,10,,8.1,19652,none,,VFR
371,1,2024-02-16 06:00:00,10.1,4,14,8.1,15074,none,,VFR
372,1,2024-02-16 09:00:00,3.4,11,,1.9,200,none,,LIFR
373,1,2024-02-16 12:00:00,7.6,9,,5.0,16044,none,,VFR
374,1,2024-02-16 15:00:00,3.3,20,,6.8,10733,none,,VFR
375,1,2024-02-16 18:00:00,11.1,1,,11.0,18142,none,,VFR
376,1,2024-02-16 21:00:00,10.4,4,,13.8,200,none,,LIFR
377,1,2024-02-17 00:00:00,14.7,12,24,4.2,20693,none,,MVFR
378,1,2024-02-17 03:00:00,16.3,4,13,10.7,15065,none,,VFR
379,1,2024-02-17 06:00:00,12.0,6,11,8.0,19662,none,,VFR
380,1,2024-02-17 09:00:00,-4.0,8,9,10.2,3102,none,,VFR
381,1,2024-02-17 12:00:00,-4.1,10,,9.5,18342,ice,light,VFR
382,1,2024-02-17 15:00:00,-2.2,9,,9.2,5534,none,,VFR
383,1,2024-02-17 18:00:00,9.8,0,,5.2,23567,none,,VFR
384,1,2024-02-17 21:00:00,-4.1,22,29,8.7,8811,none,,VFR
385,1,2024-02-18 00:00:00,12.4,9,22,4.5,24104,none,,MVFR
386,1,2024-02-18 03:00:00,13.8,0,,11.5,16974,rain,light,VFR
387,1,2024-02-18 06:00:00,16.0,16,,6.0,16806,rain,light,VFR
388,1,2024-02-18 09:00:00,0.8,15,,12.5,4283,rain,moderate,VFR
389,1,2024-02-18 12:00:00,13.6,7,,13.1,16492,none,,VFR
390,1,2024-02-18 15:00:00,15.8,0,,10.4,36435,rain,light,VFR
391,1,2024-02-18 18:00:00,2.9,8,,7.9,16915,rain,moderate,VFR
392,1,2024-02-18 21:00:00,20.2,25,,8.3,16017,none,,VFR
393,1,2024-02-19 00:00:00,16.1,7,18,7.9,19020,none,,VFR
394,1,2024-02-19 03:00:00,14.5,0,,6.7,14754,none,,VFR
395,1,2024-02-19 06:00:00,2.8,17,,8.1,23404,none,,VFR
396,1,2024-02-19 09:00:00,9.3,0,,10.9,12520,none,,VFR
397,1,2024-02-19 12:00:00,8.4,10,10,5.9,10088,none,,VFR
398,1,2024-02-19 15:00:00,-5.4,0,,3.1,9903,none,,MVFR
399,1,2024-02-19 18:00:00,5.6,6,,9.6,11120,none,,VFR
400,1,2024-02-19 21:00:00,21.4,7,12,8.4,11980,none,,VFR
401,1,2024-02-20 00:00:00,14.0,9,19,5.3,17341,rain,moderate,VFR
402,1,2024-02-20 03:00:00,7.1,5,,11.4,24013,rain,heavy,VFR
403,1,2024-02-20 06:00:00,5.7,13,15,7.8,18937,none,,VFR
404,1,2024-02-20 09:00:00,21.0,19,,11.7,19770,none,,VFR
405,1,2024-02-20 12:00:00,21.3,14,,7.9,19890,none,,VFR
406,1,2024-02-20 15:00:00,6.1,3,,8.2,6849,none,,VFR
407,1,2024-02-20 18:00:00,25.1,11,,8.6,20605,none,,VFR
408,1,2024-02-20 21:00:00,1.5,19,,6.4,23686,none,,VFR
409,1,2024-02-21 00:00:00,14.1,1,,10.2,29767,rain,light,VFR
410,1,2024-02-21 03:00:00,23.7,13,,5.5,14009,none,,VFR
411,1,2024-02-21 06:00:00,27.9,14,,6.0,14758,none,,VFR
412,1,2024-02-21 09:00:00,17.3,9,15,9.2,19194,none,,VFR
413,1,2024-02-21 12:00:00,16.2,7,21,7.8,18383,none,,VFR
414,1,2024-02-21 15:00:00,-4.4,19,,6.6,3235,none,,VFR
415,1,2024-02-21 18:00:00,7.6,0,,3.6,7240,none,,MVFR
416,1,2024-02-21 21:00:00,23.5,17,,7.5,13304,none,,VFR
417,1,2024-02-22 00:00:00,14.4,15,,6.4,20741,none,,VFR
418,1,2024-02-22 03:00:00,-4.8,7,,4.2,17067,none,,MVFR
419,1,2024-02-22 06:00:00,18.6,6,,11.7,18713,none,,VFR
420,1,2024-02-22 09:00:00,30.9,11,18,3.6,20091,none,,MVFR
421,1,2024-02-22 12:00:00,5.7,15,,5.9,18571,none,,VFR
422,1,2024-02-22 15:00:00,24.1,17,,10.9,8591,rain,moderate,VFR
423,1,2024-02-22 18:00:00,27.0,0,,6.4,3770,none,,VFR
424,1,2024-02-22 21:00:00,-1.7,16,23,6.1,21794,none,,VFR
425,1,2024-02-23 00:00:00,15.5,13,,9.1,10958,none,,VFR
426,1,2024-02-23 03:00:00,9.2,9,,6.0,23670,none,,VFR
427,1,2024-02-23 06:00:00,-2.5,14,,10.4,20147,snow,moderate,VFR
428,1,2024-02-23 09:00:00,17.2,11,15,5.9,12103,none,,VFR
429,1,2024-02-23 12:00:00,1.3,12,,4.8,21388,none,,MVFR
430,1,2024-02-23 15:00:00,14.0,17,,5.7,4713,none,,VFR
431,1,2024-02-23 18:00:00,3.9,0,,10.9,22359,none,,VFR
432,1,2024-02-23 21:00:00,15.5,8,18,8.7,2532,none,,MVFR
433,1,2024-02-24 00:00:00,22.1,0,,9.7,10837,none,,VFR
434,1,2024-02-24 03:00:00,6.6,5,,3.7,3851,none,,MVFR
435,1,2024-02-24 06:00:00,25.2,11,,6.3,20200,none,,VFR
436,1,2024-02-24 09:00:00,-8.2,7,,12.3,11332,none,,VFR
437,1,2024-02-24 12:00:00,20.1,17,28,12.0,27736,rain,moderate,VFR
438,1,2024-02-24 15:00:00,10.8,14,,10.0,23812,none,,VFR
439,1,2024-02-24 18:00:00,20.5,16,,7.7,19654,rain,heavy,VFR
440,1,2024-02-24 21:00:00,6.0,0,,5.5,11662,none,,VFR
441,1,2024-02-25 00:00:00,15.4,14,,6.9,35077,none,,VFR
442,1,2024-02-25 03:00:00,17.9,12,,9.4,11805,none,,VFR
443,1,2024-02-25 06:00:00,12.1,6,,9.4,14665,none,,VFR
444,1,2024-02-25 09:00:00,12.6,4,,9.1,16138,none,,VFR
445,1,2024-02-25 12:00:00,6.5,5,,9.2,28338,none,,VFR
446,1,2024-02-25 15:00:00,8.7,5,,8.2,18373,none,,VFR
447,1,2024-02-25 18:00:00,16.9,0,,10.6,17490,none,,VFR
448,1,2024-02-25 21:00:00,19.9,5,,6.8,20709,none,,VFR
449,1,2024-02-26 00:00:00,11.3,8,15,8.1,22938,none,,VFR
450,1,2024-02-26 03:00:00,32.3,6,,9.7,8849,rain,light,VFR
451,1,2024-02-26 06:00:00,0.6,11,,6.7,15519,none,,VFR
452,1,2024-02-26 09:00:00,-3.7,26,34,6.5,17717,none,,VFR
453,1,2024-02-26 12:00:00,17.6,14,,9.5,18785,none,,VFR
454,1,2024-02-26 15:00:00,6.3,11,26,3.6,17741,none,,MVFR
455,1,2024-02-26 18:00:00,0.2,9,,4.3,17467,none,,MVFR
456,1,2024-02-26 21:00:00,24.9,14,,6.2,16277,none,,VFR
457,1,2024-02-27 00:00:00,16.4,4,,2.5,10092,none,,IFR
458,1,2024-02-27 03:00:00,2.8,5,,12.9,27411,none,,VFR
459,1,2024-02-27 06:00:00,7.7,22,30,10.2,13828,none,,VFR
460,1,2024-02-27 09:00:00,-11.7,5,,6.5,9809,none,,VFR
461,1,2024-02-27 12:00:00,18.4,0,,6.9,23209,none,,VFR
462,1,2024-02-27 15:00:00,8.4,14,,8.1,21663,rain,heavy,VFR
463,1,2024-02-27 18:00:00,20.2,10,,11.2,5738,none,,VFR
464,1,2024-02-27 21:00:00,22.2,0,,8.8,6157,none,,VFR
465,1,2024-02-28 00:00:00,14.5,7,11,7.2,11252,none,,VFR
466,1,2024-02-28 03:00:00,8.7,7,12,5.8,16821,none,,VFR
467,1,2024-02-28 06:00:00,4.2,3,3,7.1,4091,none,,VFR
468,1,2024-02-28 09:00:00,4.0,19,,8.4,9607,none,,VFR
469,1,2024-02-28 12:00:00,28.5,3,12,5.9,4223,none,,VFR
470,1,2024-02-28 15:00:00,16.6,1,6,4.1,12350,none,,MVFR
471,1,2024-02-28 18:00:00,-0.9,8,22,9.7,1269,none,,MVFR
472,1,2024-02-28 21:00:00,10.5,17,28,2.4,18860,none,,IFR
473,1,2024-02-29 00:00:00,10.0,5,,8.1,11890,none,,VFR
474,1,2024-02-29 03:00:00,12.2,21,,9.0,6523,none,,VFR
475,1,2024-02-29 06:00:00,8.1,0,,3.6,6335,rain,moderate,MVFR
476,1,2024-02-29 09:00:00,8.8,0,,9.2,15259,none,,VFR
477,1,2024-02-29 12:00:00,28.4,9,,8.8,6940,none,,VFR
478,1,2024-02-29 15:00:00,16.0,8,21,7.8,24884,none,,VFR
479,1,2024-02-29 18:00:00,-4.1,0,7,9.5,6774,none,,VFR
480,1,2024-02-29 21:00:00,7.9,21,,6.6,21820,none,,VFR
481,1,2024-03-01 00:00:00,12.1,0,,5.9,3451,none,,VFR
482,1,2024-03-01 03:00:00,19.1,0,,5.9,28279,none,,VFR
483,1,2024-03-01 06:00:00,8.8,10,22,12.1,16425,none,,VFR
484,1,2024-03-01 09:00:00,18.2,9,,9.5,8945,none,,VFR
485,1,2024-03-01 12:00:00,11.4,9,,5.2,5203,none,,VFR
486,1,2024-03-01 15:00:00,23.2,29,,7.5,15182,none,,VFR
487,1,2024-03-01 18:00:00,22.7,10,,10.7,27611,none,,VFR
488,1,2024-03-01 21:00:00,13.2,10,14,12.5,7099,rain,heavy,VFR
489,1,2024-03-02 00:00:00,36.7,9,23,7.0,20327,none,,VFR
490,1,2024-03-02 03:00:00,14.0,9,23,8.0,5497,none,,VFR
491,1,2024-03-02 06:00:00,32.2,1,,7.3,4463,none,,VFR
492,1,2024-03-02 09:00:00,30.1,11,,5.6,200,none,,LIFR
493,1,2024-03-02 12:00:00,16.7,13,,8.3,15935,none,,VFR
494,1,2024-03-02 15:00:00,34.4,15,,5.4,11899,none,,VFR
495,1,2024-03-02 18:00:00,24.1,5,,12.2,18445,none,,VFR
496,1,2024-03-02 21:00:00,16.6,9,,10.6,16387,none,,VFR
497,1,2024-03-03 00:00:00,31.8,3,15,9.7,27450,none,,VFR
498,1,2024-03-03 03:00:00,15.6,8,20,8.4,3824,none,,VFR
499,1,2024-03-03 06:00:00,16.0,4,,1.6,27284,none,,IFR
500,1,2024-03-03 09:00:00,27.2,13,,11.4,20320,none,,VFR
501,1,2024-03-03 12:00:00,23.2,14,,3.9,18419,none,,MVFR
502,1,2024-03-03 15:00:00,4.6,13,,7.8,22717,none,,VFR
503,1,2024-03-03 18:00:00,23.4,15,,6.4,24334,rain,light,VFR
504,1,2024-03-03 21:00:00,25.7,2,,4.7,13232,none,,MVFR
505,1,2024-03-04 00:00:00,26.8,12,13,8.1,1041,none,,MVFR
506,1,2024-03-04 03:00:00,24.1,20,,9.7,27608,rain,moderate,VFR
507,1,2024-03-04 06:00:00,19.5,0,15,7.3,12891,rain,light,VFR
508,1,2024-03-04 09:00:00,19.2,21,,14.1,19189,none,,VFR
509,1,2024-03-04 12:00:00,22.4,3,,7.4,4154,none,,VFR
510,1,2024-03-04 15:00:00,23.9,7,19,7.5,5616,none,,VFR
511,1,2024-03-04 18:00:00,21.9,13,,0.2,16825,none,,LIFR
512,1,2024-03-04 21:00:00,27.6,13,20,1.5,19243,none,,IFR
513,1,2024-03-05 00:00:00,28.7,12,17,9.5,3265,none,,VFR
514,1,2024-03-05 03:00:00,22.4,5,,7.4,18427,none,,VFR
515,1,2024-03-05 06:00:00,18.3,21,28,6.3,2904,none,,MVFR
516,1,2024-03-05 09:00:00,24.1,15,,11.1,20370,none,,VFR
517,1,2024-03-05 12:00:00,30.0,16,,13.0,17321,none,,VFR
518,1,2024-03-05 15:00:00,23.9,0,2,11.9,16833,none,,VFR
519,1,2024-03-05 18:00:00,21.0,11,11,7.3,6614,none,,VFR
520,1,2024-03-05 21:00:00,21.9,5,,12.1,6480,none,,VFR
521,1,2024-03-06 00:00:00,15.2,7,,10.5,11621,rain,light,VFR
522,1,2024-03-06 03:00:00,21.2,0,9,6.8,25366,rain,light,VFR
523,1,2024-03-06 06:00:00,26.5,9,,16.7,13278,none,,VFR
524,1,2024-03-06 09:00:00,28.5,15,,5.3,9849,none,,VFR
525,1,2024-03-06 12:00:00,20.1,8,11,4.6,12244,none,,MVFR
526,1,2024-03-06 15:00:00,24.0,1,,6.2,9424,none,,VFR
527,1,2024-03-06 18:00:00,19.9,13,,9.0,9018,none,,VFR
528,1,2024-03-06 21:00:00,15.6,9,,7.9,6415,none,,VFR
529,1,2024-03-07 00:00:00,25.1,10,19,6.6,7959,none,,VFR
530,1,2024-03-07 03:00:00,24.2,10,,6.0,2230,none,,MVFR
531,1,2024-03-07 06:00:00,35.5,15,,14.4,17775,none,,VFR
532,1,2024-03-07 09:00:00,14.6,8,,8.3,15931,none,,VFR
533,1,2024-03-07 12:00:00,31.1,3,10,12.2,20360,none,,VFR
534,1,2024-03-07 15:00:00,10.7,10,22,11.0,29897,rain,moderate,VFR
535,1,2024-03-07 18:00:00,27.0,4,,10.5,200,none,,LIFR
536,1,2024-03-07 21:00:00,13.4,12,,6.2,5802,none,,VFR
537,1,2024-03-08 00:00:00,12.1,11,26,8.1,21951,rain,light,VFR
538,1,2024-03-08 03:00:00,25.2,6,,10.7,22427,none,,VFR
539,1,2024-03-08 06:00:00,18.2,18,,9.0,16656,none,,VFR
540,1,2024-03-08 09:00:00,15.9,14,,7.8,20792,none,,VFR
541,1,2024-03-08 12:00:00,17.7,9,20,5.1,1912,none,,MVFR
542,1,2024-03-08 15:00:00,28.1,15,,5.9,23267,none,,VFR
543,1,2024-03-08 18:00:00,23.4,7,,11.4,19263,none,,VFR
544,1,2024-03-08 21:00:00,22.0,8,19,11.5,6240,none,,VFR
545,1,2024-03-09 00:00:00,12.3,7,,11.6,15799,rain,heavy,VFR
546,1,2024-03-09 03:00:00,24.1,11,,8.3,6924,none,,VFR
547,1,2024-03-09 06:00:00,39.8,15,19,5.3,1402,none,,MVFR
548,1,2024-03-09 09:00:00,27.7,0,,5.7,19586,none,,VFR
549,1,2024-03-09 12:00:00,17.1,12,,7.3,28934,none,,VFR
550,1,2024-03-09 15:00:00,27.1,10,,3.2,3872,none,,MVFR
551,1,2024-03-09 18:00:00,13.4,4,,10.6,26004,none,,VFR
552,1,2024-03-09 21:00:00,19.7,6,,4.8,16468,rain,heavy,MVFR
553,1,2024-03-10 00:00:00,17.0,9,15,7.7,8812,none,,VFR
554,1,2024-03-10 03:00:00,18.4,6,,6.8,26965,none,,VFR
555,1,2024-03-10 06:00:00,16.9,8,22,12.2,26702,none,,VFR
556,1,2024-03-10 09:00:00,16.6,10,,4.9,14039,none,,MVFR
557,1,2024-03-10 12:00:00,23.5,11,,7.4,3417,none,,VFR
558,1,2024-03-10 15:00:00,26.6,10,,6.8,9055,none,,VFR
559,1,2024-03-10 18:00:00,19.1,12,,3.2,17090,rain,moderate,MVFR
560,1,2024-03-10 21:00:00,15.0,10,,6.0,21969,none,,VFR
561,1,2024-03-11 00:00:00,16.6,14,,3.1,9532,none,,MVFR
562,1,2024-03-11 03:00:00,23.6,1,6,11.2,19441,rain,moderate,VFR
563,1,2024-03-11 06:00:00,16.1,13,21,5.8,200,rain,moderate,LIFR
564,1,2024-03-11 09:00:00,29.2,9,,4.1,200,none,,LIFR
565,1,2024-03-11 12:00:00,24.9,14,,10.3,8674,none,,VFR
566,1,2024-03-11 15:00:00,16.6,5,,11.8,5583,none,,VFR
567,1,2024-03-11 18:00:00,18.6,9,,5.6,1208,none,,MVFR
568,1,2024-03-11 21:00:00,22.1,8,,3.2,18193,none,,MVFR
569,1,2024-03-12 00:00:00,25.9,8,,9.2,19010,none,,VFR
570,1,2024-03-12 03:00:00,25.5,8,,16.3,8364,none,,VFR
571,1,2024-03-12 06:00:00,27.1,10,19,6.0,13185,none,,VFR
572,1,2024-03-12 09:00:00,30.6,17,,11.2,15760,none,,VFR
573,1,2024-03-12 12:00:00,25.0,0,,6.0,16375,none,,VFR
574,1,2024-03-12 15:00:00,23.3,8,,6.9,8025,rain,heavy,VFR
575,1,2024-03-12 18:00:00,22.3,4,,10.1,13820,rain,moderate,VFR
576,1,2024-03-12 21:00:00,26.8,1,,9.7,22397,none,,VFR
577,1,2024-03-13 00:00:00,22.7,10,23,3.7,4221,none,,MVFR
578,1,2024-03-13 03:00:00,11.7,12,,7.5,28724,none,,VFR
579,1,2024-03-13 06:00:00,30.8,7,,1.2,11053,none,,IFR
580,1,2024-03-13 09:00:00,18.7,11,,9.8,25450,none,,VFR
581,1,2024-03-13 12:00:00,23.2,7,,13.0,25689,none,,VFR
582,1,2024-03-13 15:00:00,16.1,3,,5.4,9427,none,,VFR
583,1,2024-03-13 18:00:00,26.0,12,,5.7,20610,none,,VFR
584,1,2024-03-13 21:00:00,26.5,16,,6.9,1629,none,,MVFR
585,1,2024-03-14 00:00:00,31.4,13,13,17.2,200,none,,LIFR
586,1,2024-03-14 03:00:00,20.9,15,,12.0,22643,none,,VFR
587,1,2024-03-14 06:00:00,21.1,10,,4.1,5291,rain,moderate,MVFR
588,1,2024-03-14 09:00:00,17.1,1,,9.6,200,rain,moderate,LIFR
589,1,2024-03-14 12:00:00,16.9,4,,0.7,22627,none,,LIFR
590,1,2024-03-14 15:00:00,19.1,17,,10.0,17396,none,,VFR
591,1,2024-03-14 18:00:00,20.9,3,18,9.8,13381,none,,VFR
592,1,2024-03-14 21:00:00,25.3,10,17,5.3,11730,rain,moderate,VFR
593,1,2024-03-15 00:00:00,23.5,20,,7.0,21070,rain,heavy,VFR
594,1,2024-03-15 03:00:00,9.6,13,,13.8,7884,none,,VFR
595,1,2024-03-15 06:00:00,21.2,15,,11.6,11015,none,,VFR
596,1,2024-03-15 09:00:00,18.0,1,11,10.0,19674,none,,VFR
597,1,2024-03-15 12:00:00,27.0,9,,5.4,10942,none,,VFR
598,1,2024-03-15 15:00:00,25.9,8,,11.9,28114,none,,VFR
599,1,2024-03-15 18:00:00,17.7,0,,8.7,18420,none,,VFR
600,1,2024-03-15 21:00:00,15.0,11,,9.8,6458,none,,VFR
601,1,2024-03-16 00:00:00,16.9,16,,2.1,20458,none,,IFR
602,1,2024-03-16 03:00:00,24.3,2,7,12.1,30850,none,,VFR
603,1,2024-03-16 06:00:00,15.5,21,,6.1,19395,none,,VFR
604,1,2024-03-16 09:00:00,7.4,3,,11.2,37171,none,,VFR
605,1,2024-03-16 12:00:00,32.0,0,13,11.5,29499,none,,VFR
606,1,2024-03-16 15:00:00,29.0,13,,5.5,33961,rain,heavy,VFR
607,1,2024-03-16 18:00:00,32.1,18,,3.2,11435,rain,moderate,MVFR
608,1,2024-03-16 21:00:00,23.5,20,,9.0,30216,none,,VFR
609,1,2024-03-17 00:00:00,22.9,11,,7.2,27131,none,,VFR
610,1,2024-03-17 03:00:00,29.7,7,10,7.3,1959,none,,MVFR
611,1,2024-03-17 06:00:00,27.2,6,,8.5,14552,none,,VFR
612,1,2024-03-17 09:00:00,22.9,8,,4.7,29948,none,,MVFR
613,1,2024-03-17 12:00:00,8.4,5,19,8.9,19006,none,,VFR
614,1,2024-03-17 15:00:00,22.8,5,,12.3,10421,none,,VFR
615,1,2024-03-17 18:00:00,17.3,5,,8.7,7315,none,,VFR
616,1,2024-03-17 21:00:00,21.1,9,,8.9,34696,none,,VFR
617,1,2024-03-18 00:00:00,26.7,18,,10.1,10760,none,,VFR
618,1,2024-03-18 03:00:00,17.9,9,23,12.4,9875,none,,VFR
619,1,2024-03-18 06:00:00,14.1,9,,9.6,14101,rain,light,VFR
620,1,2024-03-18 09:00:00,19.8,18,,7.0,8233,none,,VFR
621,1,2024-03-18 12:00:00,30.5,9,,9.1,17801,none,,VFR
622,1,2024-03-18 15:00:00,14.2,11,,6.8,12157,none,,VFR
623,1,2024-03-18 18:00:00,36.3,1,,4.4,12421,none,,MVFR
624,1,2024-03-18 21:00:00,22.5,4,,6.1,12075,none,,VFR
625,1,2024-03-19 00:00:00,20.4,6,,12.4,20015,rain,heavy,VFR
626,1,2024-03-19 03:00:00,21.2,4,,8.6,23472,rain,moderate,VFR
627,1,2024-03-19 06:00:00,10.6,10,,6.9,6418,none,,VFR
628,1,2024-03-19 09:00:00,25.8,3,,9.0,200,none,,LIFR
629,1,2024-03-19 12:00:00,30.0,14,17,11.4,6603,none,,VFR
630,1,2024-03-19 15:00:00,8.2,12,,9.0,10561,none,,VFR
631,1,2024-03-19 18:00:00,20.2,18,,16.2,13902,none,,VFR
632,1,2024-03-19 21:00:00,24.1,6,,1.2,23699,none,,IFR
633,1,2024-03-20 00:00:00,23.0,3,,11.9,18546,none,,VFR
634,1,2024-03-20 03:00:00,33.8,10,14,9.4,15919,none,,VFR
635,1,2024-03-20 06:00:00,24.0,9,20,12.3,23663,none,,VFR
636,1,2024-03-20 09:00:00,23.6,11,,5.9,5115,none,,VFR
637,1,2024-03-20 12:00:00,15.6,5,,7.8,24899,none,,VFR
638,1,2024-03-20 15:00:00,6.2,11,,9.2,8025,none,,VFR
639,1,2024-03-20 18:00:00,23.0,12,,5.2,10407,none,,VFR
640,1,2024-03-20 21:00:00,24.7,12,,7.9,1131,none,,MVFR
641,1,2024-03-21 00:00:00,17.0,16,,7.0,2014,none,,MVFR
642,1,2024-03-21 03:00:00,29.2,5,,9.7,28823,none,,VFR
643,1,2024-03-21 06:00:00,22.9,18,,3.9,19962,none,,MVFR
644,1,2024-03-21 09:00:00,13.0,10,14,10.5,15460,none,,VFR
645,1,2024-03-21 12:00:00,26.9,6,,6.8,15406,rain,light,VFR
646,1,2024-03-21 15:00:00,16.1,1,,7.9,13403,none,,VFR
647,1,2024-03-21 18:00:00,12.1,11,,11.5,15750,rain,light,VFR
648,1,2024-03-21 21:00:00,19.6,14,26,9.0,19575,none,,VFR
649,1,2024-03-22 00:00:00,24.7,13,22,7.7,20575,none,,VFR
650,1,2024-03-22 03:00:00,25.6,15,,7.6,18377,none,,VFR
651,1,2024-03-22 06:00:00,21.4,5,11,7.1,11192,none,,VFR
652,1,2024-03-22 09:00:00,24.5,5,12,8.3,25808,none,,VFR
653,1,2024-03-22 12:00:00,24.4,13,13,9.7,11589,none,,VFR
654,1,2024-03-22 15:00:00,26.4,11,,11.1,15387,none,,VFR
655,1,2024-03-22 18:00:00,22.4,9,,7.5,29974,none,,VFR
656,1,2024-03-22 21:00:00,30.5,12,19,6.8,16594,rain,light,VFR
657,1,2024-03-23 00:00:00,33.1,23,,9.9,18698,none,,VFR
658,1,2024-03-23 03:00:00,14.8,12,27,4.8,18160,rain,light,MVFR
659,1,2024-03-23 06:00:00,24.9,0,9,5.8,22997,none,,VFR
660,1,2024-03-23 09:00:00,19.5,8,,4.3,11592,none,,MVFR
661,1,2024-03-23 12:00:00,22.7,10,22,14.0,21167,none,,VFR
662,1,2024-03-23 15:00:00,29.9,0,,10.7,18086,none,,VFR
663,1,2024-03-23 18:00:00,21.6,11,,3.8,33498,none,,MVFR
664,1,2024-03-23 21:00:00,20.9,6,,4.2,25954,none,,MVFR
665,1,2024-03-24 00:00:00,23.9,11,,2.5,22804,none,,IFR
666,1,2024-03-24 03:00:00,17.0,8,,13.7,10858,none,,VFR
667,1,2024-03-24 06:00:00,22.2,15,,4.2,15431,none,,MVFR
668,1,2024-03-24 09:00:00,12.5,8,,6.5,23350,rain,heavy,VFR
669,1,2024-03-24 12:00:00,24.3,9,,7.8,14284,none,,VFR
670,1,2024-03-24 15:00:00,21.6,10,,8.1,8524,none,,VFR
671,1,2024-03-24 18:00:00,28.2,4,,14.3,14578,none,,VFR
672,1,2024-03-24 21:00:00,14.6,11,,9.5,19584,none,,VFR
673,1,2024-03-25 00:00:00,5.2,4,,12.4,18040,none,,VFR
674,1,2024-03-25 03:00:00,16.1,16,29,9.2,31048,none,,VFR
675,1,2024-03-25 06:00:00,26.8,6,18,7.4,15550,none,,VFR
676,1,2024-03-25 09:00:00,17.9,11,,7.2,12829,none,,VFR
677,1,2024-03-25 12:00:00,21.6,8,,6.3,12764,rain,moderate,VFR
678,1,2024-03-25 15:00:00,10.3,10,,6.3,24605,none,,VFR
679,1,2024-03-25 18:00:00,27.6,10,16,9.4,16457,rain,heavy,VFR
680,1,2024-03-25 21:00:00,27.8,13,,13.0,29520,none,,VFR
681,1,2024-03-26 00:00:00,23.8,15,,8.1,21369,none,,VFR
682,1,2024-03-26 03:00:00,16.6,13,,9.8,11755,none,,VFR
683,1,2024-03-26 06:00:00,26.8,6,,4.2,6389,rain,moderate,MVFR
684,1,2024-03-26 09:00:00,24.8,11,11,7.5,21333,none,,VFR
685,1,2024-03-26 12:00:00,27.4,12,17,5.9,7471,none,,VFR
686,1,2024-03-26 15:00:00,20.3,13,,6.1,17941,none,,VFR
687,1,2024-03-26 18:00:00,27.5,11,,9.1,17086,none,,VFR
688,1,2024-03-26 21:00:00,22.2,11,,5.0,15390,none,,VFR
689,1,2024-03-27 00:00:00,18.9,17,,8.8,11559,none,,VFR
690,1,2024-03-27 03:00:00,30.1,9,,12.9,12322,none,,VFR
691,1,2024-03-27 06:00:00,22.0,11,,9.5,13894,none,,VFR
692,1,2024-03-27 09:00:00,12.9,9,,4.9,16013,none,,MVFR
693,1,2024-03-27 12:00:00,23.0,4,,5.9,9379,none,,VFR
694,1,2024-03-27 15:00:00,37.7,1,16,5.2,6437,none,,VFR
695,1,2024-03-27 18:00:00,20.9,8,,8.9,15433,none,,VFR
696,1,2024-03-27 21:00:00,19.9,8,,10.1,7961,none,,VFR
697,1,2024-03-28 00:00:00,15.5,7,12,7.0,19446,none,,VFR
698,1,2024-03-28 03:00:00,13.3,10,10,6.5,11334,none,,VFR
699,1,2024-03-28 06:00:00,17.0,9,,9.5,12403,none,,VFR
700,1,2024-03-28 09:00:00,19.3,18,,5.4,3513,none,,VFR
701,1,2024-03-28 12:00:00,26.6,7,11,8.4,28395,none,,VFR
702,1,2024-03-28 15:00:00,25.9,9,9,3.0,18119,rain,light,MVFR
703,1,2024-03-28 18:00:00,13.5,2,,9.9,15192,none,,VFR
704,1,2024-03-28 21:00:00,19.5,7,22,3.5,18189,rain,light,MVFR
705,1,2024-03-29 00:00:00,12.6,11,17,10.7,15405,none,,VFR
706,1,2024-03-29 03:00:00,21.9,3,,4.3,10245,none,,MVFR
707,1,2024-03-29 06:00:00,22.8,15,26,9.6,14773,none,,VFR
708,1,2024-03-29 09:00:00,30.0,5,,5.6,13198,none,,VFR
709,1,2024-03-29 12:00:00,7.0,6,11,1.6,14082,none,,IFR
710,1,2024-03-29 15:00:00,20.6,8,,11.3,19338,none,,VFR
