flight_id,mission_id,aircraft_id,pic_crew_id,origin_base_id,dest_base_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_hours,fuel_burn_lbs,status,delay_minutes,delay_reason
174,156,17,57,4,4,2024-01-05 09:55:00,2024-01-05 09:55:00,2024-01-05 12:22:34,2024-01-05 12:22:34,2.5,8020.0,completed,0,
175,157,17,55,4,1,2024-01-05 06:51:00,2024-01-05 07:21:00,2024-01-05 10:17:32,2024-01-05 10:47:32,3.4,3922.0,completed,30,weather
176,157,17,4,1,4,2024-01-05 15:54:42,2024-01-05 16:54:42,2024-01-05 19:39:09,2024-01-05 20:39:09,3.7,5867.0,completed,60,airspace
177,158,37,92,5,1,2024-01-05 19:34:00,2024-01-05 20:04:00,2024-01-06 04:58:50,2024-01-06 05:28:50,9.4,21139.0,completed,30,airspace
178,160,43,83,5,2,2024-01-05 07:48:00,2024-01-05 08:48:00,2024-01-05 09:29:17,2024-01-05 10:29:17,1.7,4227.0,completed,60,airspace
179,161,7,87,5,1,2024-01-05 12:32:00,2024-01-05 12:32:00,2024-01-05 20:35:33,2024-01-05 20:35:33,8.1,21325.0,completed,0,
180,162,7,83,5,1,2024-01-05 23:29:00,2024-01-05 23:29:00,2024-01-06 01:23:02,2024-01-06 01:23:02,1.9,1801.0,completed,0,
181,163,23,94,6,2,2024-01-05 09:21:00,2024-01-05 09:21:00,2024-01-05 14:30:01,2024-01-05 14:30:01,5.2,13872.0,completed,0,
182,165,8,116,6,4,2024-01-05 20:19:00,2024-01-05 20:19:00,2024-01-06 05:41:58,2024-01-06 05:41:58,9.4,16011.0,completed,0,
183,165,8,55,4,6,2024-01-06 07:58:04,2024-01-06 07:58:04,2024-01-06 18:17:57,2024-01-06 18:17:57,10.3,23630.0,completed,0,
184,166,8,95,6,3,2024-01-05 01:25:00,2024-01-05 01:25:00,2024-01-05 03:13:02,2024-01-05 03:13:02,1.8,4543.0,completed,0,
185,166,8,44,3,6,2024-01-05 08:48:29,2024-01-05 08:48:29,2024-01-05 10:40:03,2024-01-05 10:40:03,1.9,3357.0,completed,0,
186,167,3,95,6,1,2024-01-05 04:37:00,2024-01-05 04:37:00,2024-01-05 07:58:26,2024-01-05 07:58:26,3.4,6404.0,completed,0,
187,167,3,10,1,6,2024-01-05 11:54:05,2024-01-05 11:54:05,2024-01-05 15:27:31,2024-01-05 15:27:31,3.6,13384.0,completed,0,
188,168,27,94,6,4,2024-01-05 02:14:00,2024-01-05 03:14:00,2024-01-05 06:33:07,2024-01-05 07:33:07,4.3,14391.0,completed,60,maintenance
189,168,27,62,4,6,2024-01-05 12:29:12,2024-01-05 12:29:12,2024-01-05 16:19:10,2024-01-05 16:19:10,3.8,15262.0,completed,0,
190,169,8,108,6,3,2024-01-05 20:43:00,2024-01-05 21:13:00,2024-01-05 22:49:13,2024-01-05 23:19:13,2.1,4895.0,completed,30,crew
191,169,8,49,3,6,2024-01-06 00:27:22,2024-01-06 00:42:22,2024-01-06 02:20:21,2024-01-06 02:35:21,1.9,2096.0,completed,15,weather
192,170,8,94,6,2,2024-01-05 13:39:00,2024-01-05 13:39:00,2024-01-05 14:43:13,2024-01-05 14:43:13,1.1,3360.0,completed,0,
193,170,8,33,2,6,2024-01-05 18:03:49,2024-01-05 18:03:49,2024-01-05 19:02:07,2024-01-05 19:02:07,1.0,3818.0,completed,0,
194,171,10,7,1,5,2024-01-06 07:17:00,2024-01-06 07:17:00,2024-01-06 13:03:34,2024-01-06 13:03:34,5.8,6186.0,completed,0,
195,171,10,92,5,1,2024-01-06 14:40:31,2024-01-06 14:40:31,2024-01-06 20:36:24,2024-01-06 20:36:24,5.9,21954.0,completed,0,
196,172,41,13,1,4,2024-01-06 16:12:00,2024-01-06 16:12:00,2024-01-06 17:25:33,2024-01-06 17:25:33,1.2,4551.0,completed,0,
197,173,48,12,1,2,2024-01-06 19:04:00,2024-01-06 19:04:00,2024-01-06 22:54:45,2024-01-06 22:54:45,3.8,8610.0,completed,0,
198,174,41,13,1,6,2024-01-06 21:11:00,2024-01-06 21:11:00,2024-01-07 00:30:43,2024-01-07 00:30:43,3.3,6422.0,completed,0,
199,175,5,16,1,1,2024-01-06 01:50:00,2024-01-06 01:50:00,2024-01-06 04:35:41,2024-01-06 04:35:41,2.8,7026.0,completed,0,
200,176,22,6,1,1,2024-01-06 02:40:00,2024-01-06 02:40:00,2024-01-06 09:06:30,2024-01-06 09:06:30,6.4,23870.0,completed,0,
201,177,10,16,1,6,2024-01-06 17:20:00,2024-01-06 17:20:00,2024-01-06 20:49:58,2024-01-06 20:49:58,3.5,13072.0,completed,0,
202,178,6,25,2,5,2024-01-06 01:15:00,2024-01-06 01:15:00,2024-01-06 05:56:41,2024-01-06 05:56:41,4.7,13178.0,completed,0,
203,178,6,88,5,2,2024-01-06 10:11:37,2024-01-06 10:41:37,2024-01-06 14:50:23,2024-01-06 15:20:23,4.6,8904.0,completed,30,airspace
204,180,40,30,2,3,2024-01-06 23:56:00,2024-01-06 23:56:00,2024-01-07 01:58:40,2024-01-07 01:58:40,2.0,6550.0,completed,0,
205,180,40,39,3,2,2024-01-07 05:33:19,2024-01-07 05:33:19,2024-01-07 07:34:39,2024-01-07 07:34:39,2.0,5245.0,completed,0,
206,181,42,20,2,4,2024-01-06 20:04:00,2024-01-06 20:34:00,2024-01-07 03:49:30,2024-01-07 04:19:30,7.8,16136.0,completed,30,weather
207,182,13,53,3,1,2024-01-06 07:47:00,2024-01-06 07:47:00,2024-01-06 10:37:41,2024-01-06 10:37:41,2.8,8333.0,completed,0,
208,182,13,11,1,3,2024-01-06 13:49:05,2024-01-06 17:49:05,2024-01-06 16:38:13,2024-01-06 20:38:13,2.8,5925.0,completed,240,crew
209,184,34,54,3,5,2024-01-06 08:52:00,2024-01-06 09:07:00,2024-01-06 17:43:17,2024-01-06 17:58:17,8.9,13656.0,completed,15,airspace
210,184,34,75,5,3,2024-01-06 20:54:57,2024-01-06 20:54:57,2024-01-07 06:16:42,2024-01-07 06:16:42,9.4,29519.0,completed,0,
211,185,36,46,3,6,2024-01-06 02:56:00,2024-01-06 02:56:00,2024-01-06 11:38:46,2024-01-06 11:38:46,8.7,11247.0,completed,0,
212,187,17,62,4,5,2024-01-06 23:57:00,2024-01-07 00:27:00,2024-01-07 04:08:54,2024-01-07 04:38:54,4.2,11560.0,completed,30,airspace
213,187,17,88,5,4,2024-01-07 10:14:39,2024-01-07 10:14:39,2024-01-07 14:00:00,2024-01-07 14:00:00,3.8,8154.0,completed,0,
214,188,9,65,4,6,2024-01-06 10:00:00,2024-01-06 10:00:00,2024-01-06 13:07:56,2024-01-06 13:07:56,3.1,3578.0,completed,0,
215,190,44,78,5,6,2024-01-06 02:37:00,2024-01-06 02:37:00,2024-01-06 09:21:37,2024-01-06 09:21:37,6.7,7749.0,completed,0,
216,191,44,83,5,3,2024-01-06 22:53:00,2024-01-06 22:53:00,2024-01-07 07:01:57,2024-01-07 07:01:57,8.1,13189.0,completed,0,
217,192,7,87,5,6,2024-01-06 05:28:00,2024-01-06 05:28:00,2024-01-06 07:35:54,2024-01-06 07:35:54,2.1,5883.0,completed,0,
218,192,7,108,6,5,2024-01-06 09:36:35,2024-01-06 09:36:35,2024-01-06 11:46:37,2024-01-06 11:46:37,2.2,7251.0,completed,0,
219,193,7,78,5,4,2024-01-06 02:10:00,2024-01-06 02:10:00,2024-01-06 04:48:43,2024-01-06 04:48:43,2.6,6586.0,completed,0,
220,193,7,60,4,5,2024-01-06 09:58:52,2024-01-06 09:58:52,2024-01-06 12:16:03,2024-01-06 12:16:03,2.3,3063.0,completed,0,
221,194,26,80,5,3,2024-01-06 11:25:00,2024-01-06 11:25:00,2024-01-06 14:48:28,2024-01-06 14:48:28,3.4,12966.0,completed,0,
222,195,26,78,5,4,2024-01-06 03:29:00,2024-01-06 03:44:00,2024-01-06 05:03:01,2024-01-06 05:18:01,1.6,4086.0,completed,15,crew
223,195,26,65,4,5,2024-01-06 08:31:27,2024-01-06 08:31:27,2024-01-06 10:12:58,2024-01-06 10:12:58,1.7,5311.0,completed,0,
224,196,3,102,6,4,2024-01-06 18:37:00,2024-01-06 18:37:00,2024-01-07 02:33:11,2024-01-07 02:33:11,7.9,26309.0,completed,0,
225,197,3,102,6,4,2024-01-06 10:07:00,2024-01-06 10:37:00,2024-01-06 17:47:55,2024-01-06 18:17:55,7.7,10363.0,completed,30,crew
226,198,8,114,6,4,2024-01-06 11:13:00,2024-01-06 11:13:00,2024-01-06 12:13:24,2024-01-06 12:13:24,1.0,2652.0,completed,0,
227,199,16,96,6,5,2024-01-06 15:26:00,2024-01-06 15:26:00,2024-01-06 18:41:59,2024-01-06 18:41:59,3.3,9170.0,completed,0,
228,199,16,92,5,6,2024-01-06 21:30:41,2024-01-06 21:45:41,2024-01-07 00:43:49,2024-01-07 00:58:49,3.2,3216.0,completed,15,crew
229,200,29,102,6,5,2024-01-06 00:24:00,2024-01-06 00:54:00,2024-01-06 04:44:54,2024-01-06 05:14:54,4.3,3769.0,completed,30,weather
230,201,8,101,6,6,2024-01-06 00:20:00,2024-01-06 00:20:00,2024-01-06 02:35:49,2024-01-06 02:35:49,2.3,2390.0,completed,0,
231,202,10,4,1,6,2024-01-07 03:15:00,2024-01-07 03:15:00,2024-01-07 05:28:01,2024-01-07 05:28:01,2.2,5044.0,completed,0,
232,203,10,4,1,5,2024-01-07 05:15:00,2024-01-07 05:15:00,2024-01-07 11:31:07,2024-01-07 11:31:07,6.3,11010.0,completed,0,
233,204,41,11,1,1,2024-01-07 18:09:00,2024-01-07 18:09:00,2024-01-07 20:42:42,2024-01-07 20:42:42,2.6,7242.0,completed,0,
234,205,5,13,1,3,2024-01-07 01:14:00,2024-01-07 01:14:00,2024-01-07 07:00:00,2024-01-07 07:00:00,5.8,5478.0,completed,0,
235,205,5,49,3,1,2024-01-07 11:30:48,2024-01-07 11:30:48,2024-01-07 16:40:58,2024-01-07 16:40:58,5.2,12989.0,completed,0,
236,206,20,7,1,3,2024-01-07 22:11:00,2024-01-07 22:11:00,2024-01-08 03:36:24,2024-01-08 03:36:24,5.4,15747.0,completed,0,
237,207,20,11,1,4,2024-01-07 22:42:00,2024-01-07 22:42:00,2024-01-08 02:15:13,2024-01-08 02:15:13,3.6,11142.0,completed,0,
238,208,40,35,2,5,2024-01-07 20:20:00,2024-01-07 20:35:00,2024-01-07 23:39:45,2024-01-07 23:54:45,3.3,5627.0,completed,15,airspace
239,209,42,30,2,3,2024-01-07 22:18:00,2024-01-07 22:18:00,2024-01-08 04:52:36,2024-01-08 04:52:36,6.6,13356.0,completed,0,
240,210,24,37,3,3,2024-01-07 20:36:00,2024-01-07 20:36:00,2024-01-07 23:18:37,2024-01-07 23:18:37,2.7,5668.0,completed,0,
241,211,13,44,3,4,2024-01-07 22:42:00,2024-01-07 22:42:00,2024-01-08 03:18:53,2024-01-08 03:18:53,4.6,4030.0,completed,0,
242,211,13,66,4,3,2024-01-08 09:07:11,2024-01-08 10:07:11,2024-01-08 14:12:54,2024-01-08 15:12:54,5.1,6427.0,completed,60,maintenance
243,212,2,54,3,1,2024-01-07 12:28:00,2024-01-07 12:28:00,2024-01-07 19:56:05,2024-01-07 19:56:05,7.5,7306.0,completed,0,
244,213,47,46,3,5,2024-01-07 18:41:00,2024-01-07 18:41:00,2024-01-07 22:50:37,2024-01-07 22:50:37,4.2,3963.0,completed,0,
245,213,47,88,5,3,2024-01-08 04:48:37,2024-01-08 04:48:37,2024-01-08 09:01:05,2024-01-08 09:01:05,4.2,16684.0,completed,0,
246,214,13,46,3,4,2024-01-07 10:10:00,2024-01-07 10:25:00,2024-01-07 13:12:49,2024-01-07 13:27:49,3.0,6508.0,completed,15,maintenance
247,214,13,67,4,3,2024-01-07 17:20:07,2024-01-07 18:20:07,2024-01-07 20:00:18,2024-01-07 21:00:18,2.7,8700.0,completed,60,crew
248,215,9,65,4,6,2024-01-07 13:41:00,2024-01-07 13:41:00,2024-01-07 18:36:38,2024-01-07 18:36:38,4.9,12085.0,completed,0,
249,216,35,69,4,2,2024-01-07 21:18:00,2024-01-07 21:18:00,2024-01-08 02:22:41,2024-01-08 02:22:41,5.1,11091.0,completed,0,
250,218,44,91,5,1,2024-01-07 15:31:00,2024-01-07 15:46:00,2024-01-07 17:53:06,2024-01-07 18:08:06,2.4,6996.0,completed,15,crew
251,220,43,83,5,1,2024-01-07 17:26:00,2024-01-07 17:26:00,2024-01-07 20:20:48,2024-01-07 20:20:48,2.9,9879.0,completed,0,
252,221,45,87,5,5,2024-01-07 18:56:00,2024-01-07 18:56:00,2024-01-07 20:45:58,2024-01-07 20:45:58,1.8,2994.0,completed,0,
253,223,44,88,5,4,2024-01-07 06:52:00,2024-01-07 06:52:00,2024-01-07 08:57:19,2024-01-07 08:57:19,2.1,2724.0,completed,0,
254,224,37,92,5,4,2024-01-07 16:29:00,2024-01-07 17:29:00,2024-01-07 19:13:14,2024-01-07 20:13:14,2.7,10237.0,completed,60,crew
255,225,3,114,6,2,2024-01-07 03:36:00,2024-01-07 03:36:00,2024-01-07 11:15:28,2024-01-07 11:15:28,7.7,28428.0,completed,0,
256,226,27,116,6,4,2024-01-07 01:11:00,2024-01-07 01:11:00,2024-01-07 05:45:59,2024-01-07 05:45:59,4.6,6387.0,completed,0,
257,227,1,108,6,3,2024-01-07 23:30:00,2024-01-07 23:30:00,2024-01-08 08:11:11,2024-01-08 08:11:11,8.7,30539.0,completed,0,
258,228,3,115,6,4,2024-01-07 07:08:00,2024-01-07 07:08:00,2024-01-07 12:13:05,2024-01-07 12:13:05,5.1,13674.0,completed,0,
259,228,3,67,4,6,2024-01-07 16:29:30,2024-01-07 16:29:30,2024-01-07 21:54:25,2024-01-07 21:54:25,5.4,7422.0,completed,0,
260,229,11,94,6,5,2024-01-07 14:13:00,2024-01-07 14:13:00,2024-01-07 22:03:40,2024-01-07 22:03:40,7.8,12017.0,completed,0,
261,229,11,88,5,6,2024-01-08 01:00:30,2024-01-08 01:00:30,2024-01-08 09:26:43,2024-01-08 09:26:43,8.4,10565.0,completed,0,
262,230,29,116,6,2,2024-01-07 12:08:00,2024-01-07 13:08:00,2024-01-07 19:37:55,2024-01-07 20:37:55,7.5,17463.0,completed,60,maintenance
263,232,1,96,6,6,2024-01-07 07:23:00,2024-01-07 07:23:00,2024-01-07 09:34:21,2024-01-07 09:34:21,2.2,1848.0,completed,0,
264,233,48,12,1,4,2024-01-08 02:18:00,2024-01-08 02:18:00,2024-01-08 10:23:57,2024-01-08 10:23:57,8.1,9636.0,completed,0,
265,234,22,10,1,3,2024-01-08 16:01:00,2024-01-08 16:01:00,2024-01-09 00:40:22,2024-01-09 00:40:22,8.7,16364.0,completed,0,
266,234,22,40,3,1,2024-01-09 02:32:05,2024-01-09 02:32:05,2024-01-09 10:24:00,2024-01-09 10:24:00,7.9,15992.0,completed,0,
267,235,41,15,1,1,2024-01-08 09:45:00,2024-01-08 09:45:00,2024-01-08 18:17:41,2024-01-08 18:17:41,8.5,19726.0,completed,0,
268,236,48,11,1,3,2024-01-08 16:52:00,2024-01-08 17:52:00,2024-01-08 21:12:32,2024-01-08 22:12:32,4.3,6872.0,completed,60,weather
269,236,48,39,3,1,2024-01-09 02:02:03,2024-01-09 02:02:03,2024-01-09 05:54:36,2024-01-09 05:54:36,3.9,3711.0,completed,0,
270,238,48,17,1,4,2024-01-08 09:12:00,2024-01-08 09:12:00,2024-01-08 15:35:15,2024-01-08 15:35:15,6.4,23612.0,completed,0,
271,238,48,69,4,1,2024-01-08 18:50:40,2024-01-08 18:50:40,2024-01-09 00:39:44,2024-01-09 00:39:44,5.8,11144.0,completed,0,
272,239,10,2,1,1,2024-01-08 23:01:00,2024-01-08 23:01:00,2024-01-09 01:18:01,2024-01-09 01:18:01,2.3,5785.0,completed,0,
273,240,41,1,1,2,2024-01-08 06:21:00,2024-01-08 06:21:00,2024-01-08 11:08:57,2024-01-08 11:08:57,4.8,4068.0,completed,0,
274,241,42,26,2,3,2024-01-08 05:18:00,2024-01-08 05:18:00,2024-01-08 08:13:35,2024-01-08 08:13:35,2.9,8161.0,completed,0,
275,242,42,33,2,3,2024-01-08 09:26:00,2024-01-08 09:26:00,2024-01-08 17:24:20,2024-01-08 17:24:20,8.0,15073.0,completed,0,
276,243,47,54,3,3,2024-01-08 06:32:00,2024-01-08 06:32:00,2024-01-08 12:11:19,2024-01-08 12:11:19,5.7,16895.0,completed,0,
277,245,47,53,3,2,2024-01-08 10:40:00,2024-01-08 10:40:00,2024-01-08 20:24:17,2024-01-08 20:24:17,9.7,35805.0,completed,0,
278,245,47,29,2,3,2024-01-08 22:24:28,2024-01-08 22:24:28,2024-01-09 08:14:10,2024-01-09 08:14:10,9.8,36824.0,completed,0,
279,246,19,37,3,2,2024-01-08 15:50:00,2024-01-08 15:50:00,2024-01-08 23:10:41,2024-01-08 23:10:41,7.3,8220.0,completed,0,
280,246,19,19,2,3,2024-01-09 04:25:22,2024-01-09 04:25:22,2024-01-09 11:25:58,2024-01-09 11:25:58,7.0,14882.0,completed,0,
281,247,2,37,3,5,2024-01-08 17:12:00,2024-01-08 17:27:00,2024-01-09 02:59:33,2024-01-09 03:14:33,9.8,19251.0,completed,15,maintenance
282,248,35,66,4,2,2024-01-08 09:08:00,2024-01-08 09:08:00,2024-01-08 17:06:17,2024-01-08 17:06:17,8.0,20268.0,completed,0,
283,248,35,35,2,4,2024-01-08 19:26:48,2024-01-08 19:26:48,2024-01-09 04:30:45,2024-01-09 04:30:45,9.1,21731.0,completed,0,
284,251,4,78,5,3,2024-01-08 19:03:00,2024-01-08 19:03:00,2024-01-08 20:39:10,2024-01-08 20:39:10,1.6,1609.0,completed,0,
285,251,4,37,3,5,2024-01-09 01:53:51,2024-01-09 01:53:51,2024-01-09 03:23:04,2024-01-09 03:23:04,1.5,3222.0,completed,0,
286,252,45,92,5,1,2024-01-08 22:09:00,2024-01-08 22:09:00,2024-01-09 03:48:40,2024-01-09 03:48:40,5.7,15772.0,completed,0,
287,252,45,7,1,5,2024-01-09 08:40:43,2024-01-09 08:40:43,2024-01-09 15:10:36,2024-01-09 15:10:36,6.5,15982.0,completed,0,
288,253,15,87,5,6,2024-01-08 13:53:00,2024-01-08 13:53:00,2024-01-08 19:20:34,2024-01-08 19:20:34,5.5,5812.0,completed,0,
289,254,26,92,5,4,2024-01-08 08:53:00,2024-01-08 08:53:00,2024-01-08 12:17:39,2024-01-08 12:17:39,3.4,6746.0,completed,0,
290,254,26,60,4,5,2024-01-08 15:22:33,2024-01-08 16:22:33,2024-01-08 18:47:07,2024-01-08 19:47:07,3.4,11100.0,completed,60,airspace
291,255,45,87,5,4,2024-01-08 10:15:00,2024-01-08 10:15:00,2024-01-08 15:16:25,2024-01-08 15:16:25,5.0,14655.0,completed,0,
292,256,7,83,5,5,2024-01-08 16:04:00,2024-01-08 16:04:00,2024-01-08 18:28:47,2024-01-08 18:28:47,2.4,2988.0,completed,0,
293,257,4,75,5,3,2024-01-08 03:52:00,2024-01-08 03:52:00,2024-01-08 11:01:29,2024-01-08 11:01:29,7.2,19712.0,completed,0,
294,258,4,75,5,1,2024-01-08 00:54:00,2024-01-08 02:54:00,2024-01-08 05:26:31,2024-01-08 07:26:31,4.5,5715.0,completed,120,maintenance
295,259,7,87,5,3,2024-01-08 11:52:00,2024-01-08 11:52:00,2024-01-08 16:25:01,2024-01-08 16:25:01,4.6,15753.0,completed,0,
296,260,8,108,6,4,2024-01-08 03:08:00,2024-01-08 03:08:00,2024-01-08 06:26:29,2024-01-08 06:26:29,3.3,4862.0,completed,0,
297,261,27,116,6,4,2024-01-08 05:39:00,2024-01-08 05:39:00,2024-01-08 12:33:17,2024-01-08 12:33:17,6.9,20672.0,completed,0,
298,261,27,70,4,6,2024-01-08 16:05:41,2024-01-08 16:05:41,2024-01-08 22:10:36,2024-01-08 22:10:36,6.1,8549.0,completed,0,
299,262,27,108,6,1,2024-01-08 01:04:00,2024-01-08 01:04:00,2024-01-08 05:47:00,2024-01-08 05:47:00,4.7,16022.0,completed,0,
300,262,27,17,1,6,2024-01-08 07:53:23,2024-01-08 07:53:23,2024-01-08 12:58:59,2024-01-08 12:58:59,5.1,19379.0,completed,0,
301,263,11,96,6,5,2024-01-08 15:22:00,2024-01-08 15:22:00,2024-01-08 17:15:47,2024-01-08 17:15:47,1.9,4752.0,completed,0,
302,264,27,94,6,2,2024-01-08 15:55:00,2024-01-08 15:55:00,2024-01-08 18:50:31,2024-01-08 18:50:31,2.9,5106.0,completed,0,
303,265,25,116,6,2,2024-01-08 12:52:00,2024-01-08 12:52:00,2024-01-08 17:24:52,2024-01-08 17:24:52,4.5,15047.0,completed,0,
304,265,25,19,2,6,2024-01-08 22:57:40,2024-01-08 23:12:40,2024-01-09 03:49:24,2024-01-09 04:04:24,4.9,5369.0,completed,15,crew
305,266,27,116,6,4,2024-01-08 23:41:00,2024-01-08 23:41:00,2024-01-09 05:16:22,2024-01-09 05:16:22,5.6,7522.0,completed,0,
306,267,16,116,6,5,2024-01-08 16:35:00,2024-01-08 16:35:00,2024-01-09 01:02:04,2024-01-09 01:02:04,8.5,14842.0,completed,0,
307,268,27,115,6,4,2024-01-08 22:42:00,2024-01-08 22:42:00,2024-01-09 05:52:41,2024-01-09 05:52:41,7.2,8067.0,completed,0,
308,269,5,11,1,4,2024-01-09 05:31:00,2024-01-09 05:31:00,2024-01-09 07:35:18,2024-01-09 07:35:18,2.1,8126.0,completed,0,
309,270,22,6,1,3,2024-01-09 06:29:00,2024-01-09 06:29:00,2024-01-09 11:52:16,2024-01-09 11:52:16,5.4,9902.0,completed,0,
310,270,22,38,3,1,2024-01-09 16:34:49,2024-01-09 16:34:49,2024-01-09 22:28:53,2024-01-09 22:28:53,5.9,6172.0,completed,0,
311,271,22,15,1,1,2024-01-09 21:37:00,2024-01-09 21:37:00,2024-01-10 00:30:10,2024-01-10 00:30:10,2.9,8787.0,completed,0,
312,273,5,7,1,1,2024-01-09 12:42:00,2024-01-09 12:42:00,2024-01-09 15:22:18,2024-01-09 15:22:18,2.7,3496.0,completed,0,
313,274,10,10,1,6,2024-01-09 08:25:00,2024-01-09 08:25:00,2024-01-09 14:37:57,2024-01-09 14:37:57,6.2,12596.0,completed,0,
314,276,42,22,2,4,2024-01-09 04:45:00,2024-01-09 04:45:00,2024-01-09 14:01:59,2024-01-09 14:01:59,9.3,27335.0,completed,0,
315,277,42,21,2,6,2024-01-09 21:45:00,2024-01-09 21:45:00,2024-01-10 05:12:46,2024-01-10 05:12:46,7.5,23555.0,completed,0,
316,277,42,95,6,2,2024-01-10 07:36:22,2024-01-10 07:36:22,2024-01-10 14:39:48,2024-01-10 14:39:48,7.1,8676.0,completed,0,
317,278,40,33,2,6,2024-01-09 04:03:00,2024-01-09 04:03:00,2024-01-09 06:58:48,2024-01-09 06:58:48,2.9,4241.0,completed,0,
318,278,40,102,6,2,2024-01-09 11:30:28,2024-01-09 11:30:28,2024-01-09 14:31:26,2024-01-09 14:31:26,3.0,11831.0,completed,0,
319,279,42,25,2,3,2024-01-09 09:13:00,2024-01-09 09:13:00,2024-01-09 11:35:01,2024-01-09 11:35:01,2.4,2947.0,completed,0,
320,280,36,53,3,3,2024-01-09 07:32:00,2024-01-09 07:32:00,2024-01-09 14:42:24,2024-01-09 14:42:24,7.2,18810.0,completed,0,
321,281,2,39,3,4,2024-01-09 00:47:00,2024-01-09 00:47:00,2024-01-09 09:43:48,2024-01-09 09:43:48,8.9,26637.0,completed,0,
322,283,9,67,4,6,2024-01-09 13:17:00,2024-01-09 13:17:00,2024-01-09 21:17:43,2024-01-09 21:17:43,8.0,23645.0,completed,0,
323,285,43,87,5,5,2024-01-09 16:14:00,2024-01-09 16:44:00,2024-01-09 19:39:57,2024-01-09 20:09:57,3.4,4005.0,completed,30,airspace
324,286,43,78,5,6,2024-01-09 07:56:00,2024-01-09 07:56:00,2024-01-09 12:00:02,2024-01-09 12:00:02,4.1,16188.0,completed,0,
325,288,7,87,5,3,2024-01-09 12:16:00,2024-01-09 12:16:00,2024-01-09 16:54:48,2024-01-09 16:54:48,4.6,4014.0,completed,0,
326,289,4,81,5,6,2024-01-09 09:57:00,2024-01-09 10:27:00,2024-01-09 11:09:12,2024-01-09 11:39:12,1.2,3509.0,completed,30,airspace
327,290,7,87,5,6,2024-01-09 06:42:00,2024-01-09 06:42:00,2024-01-09 08:03:01,2024-01-09 08:03:01,1.4,3217.0,completed,0,
328,291,3,97,6,4,2024-01-09 23:43:00,2024-01-09 23:43:00,2024-01-10 05:32:25,2024-01-10 05:32:25,5.8,21162.0,completed,0,
329,291,3,73,4,6,2024-01-10 08:18:36,2024-01-10 08:18:36,2024-01-10 14:47:37,2024-01-10 14:47:37,6.5,15315.0,completed,0,
330,292,29,96,6,2,2024-01-09 02:36:00,2024-01-09 02:36:00,2024-01-09 05:12:52,2024-01-09 05:12:52,2.6,8810.0,completed,0,
331,293,3,115,6,1,2024-01-09 17:00:00,2024-01-09 17:00:00,2024-01-09 20:56:14,2024-01-09 20:56:14,3.9,3306.0,completed,0,
332,293,3,10,1,6,2024-01-10 00:15:56,2024-01-10 00:15:56,2024-01-10 04:08:59,2024-01-10 04:08:59,3.9,12714.0,completed,0,
333,294,16,102,6,5,2024-01-09 19:05:00,2024-01-09 19:05:00,2024-01-10 03:59:02,2024-01-10 03:59:02,8.9,11191.0,completed,0,
334,294,16,91,5,6,2024-01-10 06:19:40,2024-01-10 06:19:40,2024-01-10 15:29:57,2024-01-10 15:29:57,9.2,9231.0,completed,0,
335,295,25,95,6,5,2024-01-09 17:18:00,2024-01-09 17:18:00,2024-01-09 18:53:57,2024-01-09 18:53:57,1.6,2336.0,completed,0,
336,296,29,94,6,1,2024-01-09 04:07:00,2024-01-09 06:07:00,2024-01-09 12:40:35,2024-01-09 14:40:35,8.6,33677.0,completed,120,maintenance
337,297,29,94,6,3,2024-01-09 04:10:00,2024-01-09 04:40:00,2024-01-09 13:09:57,2024-01-09 13:39:57,9.0,20098.0,completed,30,airspace
338,297,29,39,3,6,2024-01-09 17:51:08,2024-01-09 17:51:08,2024-01-10 03:43:03,2024-01-10 03:43:03,9.9,10462.0,completed,0,
339,298,29,97,6,5,2024-01-09 14:41:00,2024-01-09 14:41:00,2024-01-09 19:26:24,2024-01-09 19:26:24,4.8,7391.0,completed,0,
340,299,23,96,6,4,2024-01-09 04:42:00,2024-01-09 04:42:00,2024-01-09 14:03:46,2024-01-09 14:03:46,9.4,8887.0,completed,0,
341,300,16,116,6,3,2024-01-09 22:37:00,2024-01-09 22:52:00,2024-01-10 04:59:06,2024-01-10 05:14:06,6.4,7163.0,completed,15,maintenance
342,301,48,10,1,3,2024-01-10 13:17:00,2024-01-10 13:17:00,2024-01-10 17:32:11,2024-01-10 17:32:11,4.3,15827.0,completed,0,
343,301,48,47,3,1,2024-01-10 21:01:52,2024-01-10 21:31:52,2024-01-11 00:47:30,2024-01-11 01:17:30,3.8,11515.0,completed,30,airspace
344,302,5,10,1,4,2024-01-10 05:41:00,2024-01-10 05:41:00,2024-01-10 15:35:42,2024-01-10 15:35:42,9.9,13515.0,completed,0,
345,302,5,59,4,1,2024-01-10 18:36:32,2024-01-10 18:36:32,2024-01-11 05:59:09,2024-01-11 05:59:09,11.4,25742.0,completed,0,
346,303,48,10,1,1,2024-01-10 02:46:00,2024-01-10 02:46:00,2024-01-10 06:46:21,2024-01-10 06:46:21,4.0,8293.0,completed,0,
347,304,41,16,1,6,2024-01-10 06:58:00,2024-01-10 06:58:00,2024-01-10 16:10:42,2024-01-10 16:10:42,9.2,16767.0,completed,0,
