mission_id,mission_type,priority,requested_date,start_date,end_date,origin_base_id,dest_base_id,aircraft_id,status,pax_count,cargo_tons
234,medevac,routine,2024-01-08 02:30:00,2024-01-08 02:30:00,2024-01-08 06:53:30,6,2,16,complete,62,
235,transport,routine,2024-01-08 12:23:00,2024-01-08 13:23:00,2024-01-08 19:17:12,6,5,23,complete,59,
236,isr,routine,2024-01-08 04:48:00,2024-01-08 04:48:00,2024-01-08 06:44:34,6,,1,complete,,
237,sar,routine,2024-01-08 12:52:00,2024-01-08 16:52:00,2024-01-08 22:28:17,6,5,1,complete,60,
238,sar,urgent,2024-01-08 22:02:00,2024-01-09 02:02:00,2024-01-09 09:19:00,6,4,25,complete,73,
239,transport,critical,2024-01-08 05:10:00,2024-01-08 06:10:00,2024-01-08 16:03:35,6,2,27,complete,54,
240,cargo,critical,2024-01-08 19:16:00,2024-01-08 21:16:00,2024-01-09 08:17:07,6,4,8,cancelled,,2.7
241,training,routine,2024-01-08 16:29:00,2024-01-08 16:29:00,2024-01-09 02:08:07,6,,16,complete,,
242,training,routine,2024-01-09 03:59:00,2024-01-09 03:59:00,2024-01-09 11:10:22,1,,41,complete,,
243,isr,urgent,2024-01-09 08:24:00,2024-01-09 11:24:00,2024-01-09 18:41:32,1,,22,complete,,
244,medevac,routine,2024-01-09 22:25:00,2024-01-09 22:25:00,2024-01-10 03:46:13,1,3,48,complete,30,
245,cargo,urgent,2024-01-09 10:52:00,2024-01-09 12:52:00,2024-01-09 17:17:13,1,4,5,complete,,34.3
246,transport,routine,2024-01-09 14:49:00,2024-01-09 16:49:00,2024-01-09 20:46:49,1,3,48,complete,11,
247,medevac,routine,2024-01-09 11:52:00,2024-01-09 11:52:00,2024-01-09 18:32:04,2,5,42,complete,39,
248,transport,routine,2024-01-09 18:01:00,2024-01-09 19:01:00,2024-01-09 22:08:13,2,3,42,complete,7,
249,medevac,routine,2024-01-09 06:17:00,2024-01-09 08:17:00,2024-01-09 18:20:30,2,1,42,complete,15,
250,training,routine,2024-01-09 18:35:00,2024-01-09 20:35:00,2024-01-10 01:22:12,3,,47,complete,,
251,isr,urgent,2024-01-09 00:24:00,2024-01-09 00:24:00,2024-01-09 03:11:31,3,,32,complete,,
252,medevac,urgent,2024-01-09 20:26:00,2024-01-10 00:26:00,2024-01-10 01:39:14,3,2,32,complete,1,
253,training,critical,2024-01-09 07:16:00,2024-01-09 11:16:00,2024-01-09 21:07:21,4,,9,complete,,
254,transport,routine,2024-01-09 14:16:00,2024-01-09 15:16:00,2024-01-09 21:24:01,4,5,35,complete,79,
255,training,routine,2024-01-09 21:53:00,2024-01-09 23:53:00,2024-01-10 07:03:33,4,,,complete,,
256,isr,routine,2024-01-09 10:17:00,2024-01-09 12:17:00,2024-01-09 22:45:35,4,,9,complete,,
257,isr,routine,2024-01-09 01:51:00,2024-01-09 05:51:00,2024-01-09 11:17:42,5,,26,complete,,
258,medevac,urgent,2024-01-09 13:25:00,2024-01-09 16:25:00,2024-01-10 01:31:14,5,4,37,complete,73,
259,medevac,routine,2024-01-09 21:22:00,2024-01-10 01:22:00,2024-01-10 05:40:07,5,2,45,complete,71,
260,medevac,routine,2024-01-09 23:51:00,2024-01-10 03:51:00,2024-01-10 13:14:31,5,4,37,complete,42,
261,transport,routine,2024-01-09 13:50:00,2024-01-09 15:50:00,2024-01-09 20:55:18,5,3,37,complete,59,
262,cargo,routine,2024-01-09 15:56:00,2024-01-09 16:56:00,2024-01-09 23:26:18,5,6,7,complete,,15.3
263,isr,routine,2024-01-09 04:12:00,2024-01-09 06:12:00,2024-01-09 11:42:03,6,,8,complete,,
264,training,routine,2024-01-09 02:31:00,2024-01-09 04:31:00,2024-01-09 12:27:28,6,,8,complete,,
265,transport,routine,2024-01-09 18:48:00,2024-01-09 19:48:00,2024-01-10 02:11:07,6,4,8,complete,11,
266,medevac,routine,2024-01-09 12:00:00,2024-01-09 12:00:00,2024-01-09 18:52:17,6,4,27,complete,1,
267,sar,routine,2024-01-10 07:44:00,2024-01-10 09:44:00,2024-01-10 14:09:58,1,2,10,complete,64,
268,sar,routine,2024-01-10 09:29:00,2024-01-10 13:29:00,2024-01-10 21:02:36,1,2,20,complete,17,
269,isr,critical,2024-01-10 05:58:00,2024-01-10 08:58:00,2024-01-10 10:10:37,1,,10,complete,,
270,medevac,routine,2024-01-10 03:23:00,2024-01-10 03:23:00,2024-01-10 08:30:37,1,2,10,complete,68,
271,sar,routine,2024-01-10 00:03:00,2024-01-10 00:03:00,2024-01-10 05:38:04,1,2,48,complete,70,
272,isr,routine,2024-01-10 21:40:00,2024-01-10 21:40:00,2024-01-11 01:58:44,1,,48,complete,,
273,transport,routine,2024-01-10 13:53:00,2024-01-10 13:53:00,2024-01-10 20:30:38,1,6,10,complete,36,
274,cargo,urgent,2024-01-10 08:53:00,2024-01-10 12:53:00,2024-01-11 00:35:15,1,5,10,complete,,16.4
275,medevac,routine,2024-01-10 15:21:00,2024-01-10 16:21:00,2024-01-10 17:22:48,2,5,42,complete,14,
276,medevac,critical,2024-01-10 08:41:00,2024-01-10 09:41:00,2024-01-10 15:42:27,3,6,13,cancelled,33,
277,training,routine,2024-01-10 09:23:00,2024-01-10 11:23:00,2024-01-10 17:04:09,3,,2,complete,,
278,cargo,routine,2024-01-10 10:22:00,2024-01-10 13:22:00,2024-01-11 00:52:21,3,2,19,complete,,29.3
279,isr,urgent,2024-01-10 12:29:00,2024-01-10 14:29:00,2024-01-11 00:40:34,3,,36,complete,,
280,training,urgent,2024-01-10 03:08:00,2024-01-10 03:08:00,2024-01-10 14:55:50,3,,19,complete,,
281,cargo,routine,2024-01-10 05:39:00,2024-01-10 08:39:00,2024-01-10 18:13:14,4,6,39,complete,,34.5
282,transport,critical,2024-01-10 03:56:00,2024-01-10 06:56:00,2024-01-10 12:46:51,4,2,39,complete,40,
283,cargo,urgent,2024-01-10 21:55:00,2024-01-10 23:55:00,2024-01-11 06:37:36,4,6,17,complete,,24.7
284,training,routine,2024-01-10 04:53:00,2024-01-10 08:53:00,2024-01-10 19:41:45,5,,44,complete,,
285,cargo,routine,2024-01-10 15:55:00,2024-01-10 16:55:00,2024-01-10 18:44:24,5,2,45,complete,,9.6
286,isr,routine,2024-01-10 12:52:00,2024-01-10 13:52:00,2024-01-10 15:44:01,5,,44,complete,,
287,sar,routine,2024-01-10 15:47:00,2024-01-10 15:47:00,2024-01-10 17:54:44,5,4,7,complete,71,
288,sar,routine,2024-01-10 16:35:00,2024-01-10 17:35:00,2024-01-11 01:47:02,5,1,37,complete,43,
289,isr,urgent,2024-01-10 10:35:00,2024-01-10 14:35:00,2024-01-10 22:10:58,6,,27,complete,,
290,isr,urgent,2024-01-10 00:21:00,2024-01-10 02:21:00,2024-01-10 12:28:43,6,,11,cancelled,,
291,isr,routine,2024-01-10 01:57:00,2024-01-10 02:57:00,2024-01-10 09:21:59,6,,3,complete,,
292,transport,urgent,2024-01-10 06:07:00,2024-01-10 09:07:00,2024-01-10 12:29:17,6,1,11,complete,24,
293,transport,routine,2024-01-10 20:53:00,2024-01-11 00:53:00,2024-01-11 03:14:19,6,4,,complete,58,
294,transport,routine,2024-01-10 00:33:00,2024-01-10 00:33:00,2024-01-10 07:38:07,6,5,27,complete,74,
295,training,critical,2024-01-10 22:37:00,2024-01-10 23:37:00,2024-01-11 08:39:07,6,,8,complete,,
296,training,urgent,2024-01-10 16:56:00,2024-01-10 19:56:00,2024-01-11 01:32:19,6,,23,complete,,
297,training,critical,2024-01-11 04:08:00,2024-01-11 07:08:00,2024-01-11 14:45:39,1,,22,complete,,
298,sar,routine,2024-01-11 23:59:00,2024-01-12 03:59:00,2024-01-12 11:56:30,1,6,48,complete,79,
299,transport,routine,2024-01-11 22:41:00,2024-01-11 23:41:00,2024-01-12 06:13:34,1,4,10,complete,41,
300,transport,routine,2024-01-11 18:42:00,2024-01-11 21:42:00,2024-01-12 06:07:00,1,4,41,complete,68,
301,isr,urgent,2024-01-11 16:06:00,2024-01-11 16:06:00,2024-01-11 21:17:22,1,,5,complete,,
302,cargo,routine,2024-01-11 08:09:00,2024-01-11 08:09:00,2024-01-11 16:44:47,1,3,48,complete,,30.1
303,cargo,routine,2024-01-11 23:35:00,2024-01-12 00:35:00,2024-01-12 09:44:59,2,5,42,complete,,9.5
304,transport,routine,2024-01-11 13:50:00,2024-01-11 15:50:00,2024-01-12 03:27:26,2,1,40,complete,32,
305,training,urgent,2024-01-11 18:34:00,2024-01-11 22:34:00,2024-01-12 01:43:40,3,,34,complete,,
306,medevac,routine,2024-01-11 05:11:00,2024-01-11 09:11:00,2024-01-11 11:29:46,3,2,13,complete,35,
307,sar,routine,2024-01-11 00:21:00,2024-01-11 03:21:00,2024-01-11 12:09:23,3,2,32,complete,19,
308,isr,routine,2024-01-11 15:50:00,2024-01-11 19:50:00,2024-01-12 02:53:06,3,,32,complete,,
309,transport,routine,2024-01-11 16:10:00,2024-01-11 19:10:00,2024-01-12 02:08:25,3,2,13,complete,44,
310,medevac,urgent,2024-01-11 06:48:00,2024-01-11 10:48:00,2024-01-11 17:38:07,4,3,35,cancelled,1,
311,cargo,urgent,2024-01-11 01:43:00,2024-01-11 03:43:00,2024-01-11 08:54:42,4,5,17,complete,,4.5
312,isr,routine,2024-01-11 16:51:00,2024-01-11 20:51:00,2024-01-12 02:45:04,4,,35,complete,,
313,transport,routine,2024-01-11 05:49:00,2024-01-11 09:49:00,2024-01-11 16:40:54,4,6,9,complete,26,
314,transport,routine,2024-01-11 03:13:00,2024-01-11 07:13:00,2024-01-11 17:19:58,4,2,39,complete,55,
315,transport,urgent,2024-01-11 00:29:00,2024-01-11 02:29:00,2024-01-11 03:54:00,4,1,17,complete,22,
316,isr,routine,2024-01-11 08:26:00,2024-01-11 11:26:00,2024-01-11 17:23:44,4,,17,complete,,
317,isr,routine,2024-01-11 20:46:00,2024-01-12 00:46:00,2024-01-12 02:27:44,4,,9,complete,,
318,isr,critical,2024-01-11 19:05:00,2024-01-11 21:05:00,2024-01-12 06:30:04,5,,37,complete,,
319,training,urgent,2024-01-11 05:34:00,2024-01-11 06:34:00,2024-01-11 09:04:00,5,,,complete,,
320,sar,routine,2024-01-11 00:35:00,2024-01-11 04:35:00,2024-01-11 07:08:18,5,2,43,complete,73,
321,sar,routine,2024-01-11 06:47:00,2024-01-11 08:47:00,2024-01-11 12:06:44,5,6,37,cancelled,65,
322,medevac,routine,2024-01-11 06:07:00,2024-01-11 07:07:00,2024-01-11 15:29:50,5,2,37,complete,6,
323,sar,routine,2024-01-11 08:06:00,2024-01-11 09:06:00,2024-01-11 18:04:53,5,6,7,complete,42,
324,isr,routine,2024-01-11 09:39:00,2024-01-11 09:39:00,2024-01-11 20:33:04,5,,7,complete,,
325,training,routine,2024-01-11 18:36:00,2024-01-11 20:36:00,2024-01-12 06:29:04,5,,15,cancelled,,
326,medevac,routine,2024-01-11 08:53:00,2024-01-11 10:53:00,2024-01-11 13:21:38,5,2,44,complete,61,
327,training,routine,2024-01-11 17:06:00,2024-01-11 18:06:00,2024-01-12 02:12:03,5,,45,complete,,
328,isr,urgent,2024-01-11 06:16:00,2024-01-11 06:16:00,2024-01-11 15:16:06,6,,29,complete,,
329,sar,routine,2024-01-11 01:35:00,2024-01-11 03:35:00,2024-01-11 10:33:41,6,5,11,cancelled,60,
330,transport,urgent,2024-01-11 04:29:00,2024-01-11 08:29:00,2024-01-11 15:05:52,6,3,16,complete,64,
331,cargo,urgent,2024-01-11 04:28:00,2024-01-11 05:28:00,2024-01-11 08:26:14,6,5,29,cancelled,,26.4
332,medevac,urgent,2024-01-11 07:48:00,2024-01-11 10:48:00,2024-01-11 14:20:57,6,4,1,complete,29,
333,cargo,urgent,2024-01-11 12:30:00,2024-01-11 15:30:00,2024-01-12 02:11:49,6,5,23,complete,,25.9
334,cargo,urgent,2024-01-11 23:16:00,2024-01-12 03:16:00,2024-01-12 10:15:16,6,5,16,complete,,26.1
335,isr,routine,2024-01-11 16:16:00,2024-01-11 19:16:00,2024-01-12 06:57:57,6,,3,complete,,
336,isr,routine,2024-01-12 00:32:00,2024-01-12 01:32:00,2024-01-12 07:22:19,1,,41,complete,,
337,sar,routine,2024-01-12 11:38:00,2024-01-12 11:38:00,2024-01-12 19:54:19,1,3,10,complete,42,
338,transport,routine,2024-01-12 05:41:00,2024-01-12 08:41:00,2024-01-12 09:55:48,1,5,41,complete,73,
339,sar,routine,2024-01-12 18:09:00,2024-01-12 18:09:00,2024-01-12 20:58:47,1,6,,cancelled,66,
340,training,routine,2024-01-12 23:46:00,2024-01-13 01:46:00,2024-01-13 13:11:11,2,,6,complete,,
341,sar,critical,2024-01-12 19:09:00,2024-01-12 23:09:00,2024-01-13 09:10:29,2,5,40,complete,65,
342,isr,routine,2024-01-12 19:37:00,2024-01-12 19:37:00,2024-01-12 23:08:40,2,,40,complete,,
343,cargo,routine,2024-01-12 21:26:00,2024-01-12 22:26:00,2024-01-13 06:05:38,2,6,42,complete,,36.1
344,sar,routine,2024-01-12 02:30:00,2024-01-12 03:30:00,2024-01-12 14:25:18,2,6,6,complete,0,
345,transport,routine,2024-01-12 22:33:00,2024-01-13 01:33:00,2024-01-13 05:04:27,3,5,2,complete,48,
346,isr,routine,2024-01-12 13:08:00,2024-01-12 15:08:00,2024-01-12 21:22:54,3,,13,complete,,
347,cargo,routine,2024-01-12 00:45:00,2024-01-12 00:45:00,2024-01-12 08:06:28,3,6,24,complete,,0.3
348,transport,routine,2024-01-12 04:27:00,2024-01-12 08:27:00,2024-01-12 12:14:23,3,4,13,complete,54,
349,sar,routine,2024-01-12 06:26:00,2024-01-12 10:26:00,2024-01-12 20:03:18,3,4,36,complete,47,
350,sar,routine,2024-01-12 22:25:00,2024-01-12 23:25:00,2024-01-13 09:49:17,3,4,34,complete,29,
351,training,urgent,2024-01-12 06:32:00,2024-01-12 09:32:00,2024-01-12 19:10:48,4,,9,complete,,
352,sar,urgent,2024-01-12 02:52:00,2024-01-12 03:52:00,2024-01-12 10:03:18,4,1,9,complete,11,
353,cargo,routine,2024-01-12 23:24:00,2024-01-13 02:24:00,2024-01-13 10:09:13,4,3,9,complete,,28.5
354,medevac,routine,2024-01-12 21:59:00,2024-01-13 01:59:00,2024-01-13 06:07:45,5,4,,complete,76,
355,sar,routine,2024-01-12 11:15:00,2024-01-12 11:15:00,2024-01-12 22:58:55,5,2,4,complete,35,
356,training,routine,2024-01-12 16:00:00,2024-01-12 16:00:00,2024-01-13 03:06:39,5,,26,complete,,
357,transport,urgent,2024-01-12 07:38:00,2024-01-12 08:38:00,2024-01-12 14:38:08,5,6,37,complete,0,
358,isr,routine,2024-01-12 02:32:00,2024-01-12 04:32:00,2024-01-12 09:16:22,6,,29,complete,,
359,sar,critical,2024-01-12 22:28:00,2024-01-13 01:28:00,2024-01-13 08:39:41,6,5,16,complete,43,
360,training,urgent,2024-01-12 15:07:00,2024-01-12 17:07:00,2024-01-12 18:51:35,6,,1,complete,,
361,medevac,urgent,2024-01-12 11:33:00,2024-01-12 15:33:00,2024-01-12 16:39:25,6,2,25,complete,31,
362,isr,routine,2024-01-12 02:35:00,2024-01-12 03:35:00,2024-01-12 09:49:31,6,,23,complete,,
363,transport,urgent,2024-01-13 07:47:00,2024-01-13 08:47:00,2024-01-13 19:23:00,1,3,10,complete,25,
364,medevac,urgent,2024-01-13 03:58:00,2024-01-13 03:58:00,2024-01-13 12:24:02,1,4,5,complete,78,
365,cargo,urgent,2024-01-13 11:39:00,2024-01-13 13:39:00,2024-01-13 20:03:56,1,6,22,cancelled,,35.9
366,isr,routine,2024-01-13 08:25:00,2024-01-13 09:25:00,2024-01-13 18:40:06,1,,41,complete,,
367,sar,urgent,2024-01-13 16:22:00,2024-01-13 19:22:00,2024-01-14 05:49:51,1,5,5,complete,58,
368,cargo,urgent,2024-01-13 00:43:00,2024-01-13 01:43:00,2024-01-13 06:53:25,1,5,5,complete,,14.5
369,isr,routine,2024-01-13 15:39:00,2024-01-13 17:39:00,2024-01-13 22:40:30,1,,20,complete,,
370,medevac,routine,2024-01-13 08:28:00,2024-01-13 09:28:00,2024-01-13 16:45:07,2,4,40,cancelled,29,
371,cargo,urgent,2024-01-13 06:09:00,2024-01-13 07:09:00,2024-01-13 13:21:10,2,3,40,complete,,16.9
372,transport,routine,2024-01-13 08:35:00,2024-01-13 12:35:00,2024-01-13 14:06:29,3,4,32,complete,20,
373,cargo,routine,2024-01-13 14:47:00,2024-01-13 16:47:00,2024-01-13 20:38:26,3,4,13,complete,,22.3
374,isr,routine,2024-01-13 21:38:00,2024-01-13 22:38:00,2024-01-14 05:58:43,3,,34,complete,,
375,sar,routine,2024-01-13 23:28:00,2024-01-13 23:28:00,2024-01-14 04:39:30,3,4,47,complete,80,
376,medevac,urgent,2024-01-13 02:05:00,2024-01-13 03:05:00,2024-01-13 07:51:47,3,4,36,complete,37,
377,transport,routine,2024-01-13 11:47:00,2024-01-13 15:47:00,2024-01-13 22:30:49,3,5,47,complete,21,
378,medevac,urgent,2024-01-13 23:44:00,2024-01-13 23:44:00,2024-01-14 03:02:58,4,2,35,complete,12,
379,cargo,critical,2024-01-13 12:33:00,2024-01-13 12:33:00,2024-01-13 14:41:35,4,5,9,complete,,3.4
380,training,routine,2024-01-13 14:40:00,2024-01-13 15:40:00,2024-01-13 18:06:38,4,,35,complete,,
381,cargo,routine,2024-01-13 15:29:00,2024-01-13 19:29:00,2024-01-14 06:46:00,4,3,35,complete,,5.4
382,transport,routine,2024-01-13 16:40:00,2024-01-13 20:40:00,2024-01-14 01:04:22,4,6,39,complete,69,
383,medevac,urgent,2024-01-13 08:09:00,2024-01-13 10:09:00,2024-01-13 11:15:58,4,5,39,complete,17,
384,isr,routine,2024-01-13 15:19:00,2024-01-13 15:19:00,2024-01-14 00:44:28,4,,39,complete,,
385,sar,routine,2024-01-13 12:15:00,2024-01-13 13:15:00,2024-01-13 22:06:51,5,4,44,complete,48,
386,medevac,routine,2024-01-13 09:41:00,2024-01-13 13:41:00,2024-01-13 23:34:48,5,4,37,complete,8,
387,medevac,routine,2024-01-13 08:44:00,2024-01-13 12:44:00,2024-01-13 19:08:43,5,1,45,complete,19,
388,cargo,critical,2024-01-13 09:17:00,2024-01-13 10:17:00,2024-01-13 19:09:01,5,1,7,complete,,9.3
389,medevac,routine,2024-01-13 15:23:00,2024-01-13 18:23:00,2024-01-14 03:02:58,5,2,37,complete,10,
390,medevac,routine,2024-01-13 05:12:00,2024-01-13 07:12:00,2024-01-13 17:11:23,6,4,27,complete,15,
391,transport,routine,2024-01-13 06:29:00,2024-01-13 06:29:00,2024-01-13 13:12:57,6,4,1,cancelled,60,
392,training,urgent,2024-01-13 05:40:00,2024-01-13 05:40:00,2024-01-13 14:51:31,6,,23,complete,,
393,cargo,routine,2024-01-13 21:13:00,2024-01-13 21:13:00,2024-01-14 00:48:44,6,3,1,complete,,0.6
394,isr,routine,2024-01-13 00:02:00,2024-01-13 04:02:00,2024-01-13 13:39:05,6,,11,complete,,
395,sar,routine,2024-01-13 02:43:00,2024-01-13 06:43:00,2024-01-13 11:26:21,6,1,27,cancelled,80,
396,medevac,urgent,2024-01-14 10:35:00,2024-01-14 12:35:00,2024-01-14 22:26:38,1,2,10,complete,24,
397,cargo,urgent,2024-01-14 01:31:00,2024-01-14 04:31:00,2024-01-14 11:39:57,1,4,20,complete,,19.6
398,sar,routine,2024-01-14 08:55:00,2024-01-14 12:55:00,2024-01-14 23:58:33,1,4,22,complete,8,
399,sar,routine,2024-01-14 11:29:00,2024-01-14 11:29:00,2024-01-14 21:01:06,1,4,41,complete,23,
400,cargo,routine,2024-01-14 10:46:00,2024-01-14 10:46:00,2024-01-14 19:00:28,1,4,10,complete,,15.5
401,sar,urgent,2024-01-14 10:26:00,2024-01-14 12:26:00,2024-01-14 14:38:54,1,6,20,complete,8,
402,cargo,urgent,2024-01-14 06:06:00,2024-01-14 09:06:00,2024-01-14 12:12:28,1,3,5,complete,,25.7
403,training,urgent,2024-01-14 18:16:00,2024-01-14 18:16:00,2024-01-14 23:17:47,1,,48,complete,,
404,cargo,routine,2024-01-14 14:51:00,2024-01-14 14:51:00,2024-01-14 19:49:12,2,3,6,complete,,35.6
405,isr,urgent,2024-01-14 08:33:00,2024-01-14 08:33:00,2024-01-14 17:37:38,2,,42,complete,,
406,cargo,critical,2024-01-14 07:34:00,2024-01-14 10:34:00,2024-01-14 13:39:02,2,6,42,complete,,10.0
407,transport,critical,2024-01-14 23:06:00,2024-01-15 03:06:00,2024-01-15 08:02:15,2,6,40,complete,54,
408,medevac,routine,2024-01-14 17:38:00,2024-01-14 20:38:00,2024-01-15 07:54:07,3,6,19,cancelled,70,
409,isr,urgent,2024-01-14 23:20:00,2024-01-15 03:20:00,2024-01-15 06:58:52,3,,36,complete,,
410,training,urgent,2024-01-14 11:28:00,2024-01-14 14:28:00,2024-01-15 02:01:29,3,,32,complete,,
411,cargo,critical,2024-01-14 04:56:00,2024-01-14 06:56:00,2024-01-14 08:00:20,3,6,,cancelled,,8.6
412,isr,routine,2024-01-14 17:32:00,2024-01-14 21:32:00,2024-01-15 04:48:38,3,,32,complete,,
413,cargo,routine,2024-01-14 11:56:00,2024-01-14 15:56:00,2024-01-14 19:40:54,4,3,35,complete,,12.0
414,sar,routine,2024-01-14 15:11:00,2024-01-14 18:11:00,2024-01-15 04:15:57,4,2,35,complete,73,
415,cargo,routine,2024-01-14 18:24:00,2024-01-14 18:24:00,2024-01-15 03:58:52,4,3,,cancelled,,13.4
416,training,routine,2024-01-14 23:41:00,2024-01-15 03:41:00,2024-01-15 14:53:54,4,,17,complete,,
417,sar,routine,2024-01-14 16:44:00,2024-01-14 17:44:00,2024-01-14 20:25:06,5,6,43,complete,50,
418,training,urgent,2024-01-14 07:27:00,2024-01-14 09:27:00,2024-01-14 19:06:00,5,,7,complete,,
419,isr,routine,2024-01-14 17:25:00,2024-01-14 19:25:00,2024-01-14 21:21:09,5,,4,complete,,
420,transport,routine,2024-01-14 15:25:00,2024-01-14 19:25:00,2024-01-14 22:34:25,5,2,26,complete,67,
421,medevac,routine,2024-01-14 21:59:00,2024-01-15 01:59:00,2024-01-15 03:58:07,5,3,43,complete,54,
422,isr,routine,2024-01-14 09:10:00,2024-01-14 11:10:00,2024-01-14 18:56:42,5,,4,cancelled,,
423,training,routine,2024-01-14 06:43:00,2024-01-14 08:43:00,2024-01-14 11:25:57,5,,26,complete,,
424,cargo,routine,2024-01-14 09:00:00,2024-01-14 11:00:00,2024-01-14 19:37:54,6,1,8,complete,,18.0
425,cargo,routine,2024-01-14 16:48:00,2024-01-14 18:48:00,2024-01-15 01:50:12,6,5,29,complete,,39.7
426,transport,urgent,2024-01-14 01:16:00,2024-01-14 02:16:00,2024-01-14 03:55:40,6,1,29,complete,79,
427,isr,routine,2024-01-14 02:24:00,2024-01-14 04:24:00,2024-01-14 12:41:34,6,,1,cancelled,,
428,isr,urgent,2024-01-14 20:24:00,2024-01-14 21:24:00,2024-01-15 09:10:39,6,,,complete,,
429,transport,routine,2024-01-14 02:11:00,2024-01-14 03:11:00,2024-01-14 09:41:25,6,3,29,complete,2,
430,cargo,routine,2024-01-14 12:47:00,2024-01-14 13:47:00,2024-01-14 14:59:07,6,5,27,complete,,14.2
431,sar,routine,2024-01-15 00:35:00,2024-01-15 02:35:00,2024-01-15 06:03:53,1,2,22,complete,50,
432,transport,routine,2024-01-15 19:55:00,2024-01-15 20:55:00,2024-01-16 02:30:26,1,5,48,complete,54,
433,isr,critical,2024-01-15 04:13:00,2024-01-15 05:13:00,2024-01-15 12:36:28,1,,41,complete,,
434,medevac,urgent,2024-01-15 04:27:00,2024-01-15 05:27:00,2024-01-15 13:40:06,1,4,41,complete,20,
435,isr,routine,2024-01-15 03:11:00,2024-01-15 05:11:00,2024-01-15 15:25:05,1,,48,complete,,
436,cargo,urgent,2024-01-15 14:47:00,2024-01-15 16:47:00,2024-01-15 19:27:17,2,5,40,complete,,5.3
437,cargo,urgent,2024-01-15 18:39:00,2024-01-15 19:39:00,2024-01-16 03:12:35,2,6,42,complete,,1.0
438,cargo,urgent,2024-01-15 15:45:00,2024-01-15 17:45:00,2024-01-15 20:46:25,2,5,42,complete,,19.0
439,medevac,routine,2024-01-15 08:26:00,2024-01-15 09:26:00,2024-01-15 18:35:57,2,1,6,cancelled,26,
440,cargo,routine,2024-01-15 22:20:00,2024-01-16 01:20:00,2024-01-16 12:05:48,2,5,40,complete,,31.0
441,sar,urgent,2024-01-15 19:47:00,2024-01-15 23:47:00,2024-01-16 07:18:54,2,5,40,complete,4,
442,sar,routine,2024-01-15 07:33:00,2024-01-15 11:33:00,2024-01-15 16:54:06,2,5,6,complete,71,
443,training,routine,2024-01-15 06:18:00,2024-01-15 09:18:00,2024-01-15 14:40:42,2,,6,complete,,
444,training,routine,2024-01-15 14:53:00,2024-01-15 17:53:00,2024-01-15 19:52:41,3,,19,complete,,
445,medevac,urgent,2024-01-15 10:28:00,2024-01-15 10:28:00,2024-01-15 13:26:03,3,6,36,complete,25,
446,training,routine,2024-01-15 22:46:00,2024-01-15 22:46:00,2024-01-16 00:46:11,3,,19,complete,,
447,transport,routine,2024-01-15 12:35:00,2024-01-15 15:35:00,2024-01-15 17:03:58,3,6,19,complete,42,
448,sar,urgent,2024-01-15 05:49:00,2024-01-15 05:49:00,2024-01-15 11:25:55,3,2,19,complete,57,
449,isr,routine,2024-01-15 06:00:00,2024-01-15 10:00:00,2024-01-15 19:25:09,4,,17,complete,,
450,training,urgent,2024-01-15 19:56:00,2024-01-15 22:56:00,2024-01-16 02:32:59,4,,9,complete,,
451,training,routine,2024-01-15 07:56:00,2024-01-15 11:56:00,2024-01-15 15:59:33,4,,9,complete,,
452,medevac,routine,2024-01-15 01:42:00,2024-01-15 05:42:00,2024-01-15 15:55:05,5,3,,complete,11,
453,cargo,routine,2024-01-15 19:42:00,2024-01-15 23:42:00,2024-01-16 06:59:42,5,2,37,complete,,38.7
454,transport,routine,2024-01-15 10:23:00,2024-01-15 13:23:00,2024-01-15 23:24:22,5,1,37,complete,70,
455,cargo,routine,2024-01-15 10:33:00,2024-01-15 13:33:00,2024-01-15 20:19:15,5,2,37,complete,,24.5
456,cargo,routine,2024-01-15 23:44:00,2024-01-16 03:44:00,2024-01-16 15:00:22,5,6,45,cancelled,,11.5
457,sar,urgent,2024-01-15 04:39:00,2024-01-15 08:39:00,2024-01-15 15:06:37,5,3,43,complete,63,
458,training,urgent,2024-01-15 22:18:00,2024-01-15 23:18:00,2024-01-16 00:19:02,5,,26,complete,,
459,transport,urgent,2024-01-15 13:02:00,2024-01-15 15:02:00,2024-01-15 19:52:46,6,2,25,complete,27,
460,cargo,routine,2024-01-15 09:19:00,2024-01-15 13:19:00,2024-01-15 20:21:59,6,3,3,complete,,4.6
461,isr,routine,2024-01-15 05:12:00,2024-01-15 07:12:00,2024-01-15 17:22:19,6,,1,cancelled,,
