event_id,aircraft_id,base_id,event_type,category,started_at,completed_at,aircraft_hours_at_event,next_due_hours,next_due_date,grounded_days,description
880,36,3,inspection,airframe,2025-08-11 21:35:36,2025-08-12 12:35:36,2401.4,3601.4,,2,scheduled airframe inspection
881,36,3,scheduled,engine,2025-08-16 04:10:00,2025-08-16 16:10:00,2414.2,3014.2,2025-12-14,5,scheduled engine service
882,36,3,inspection,avionics,2025-09-03 22:30:00,2025-09-04 06:30:00,2500.5,,2026-01-01,0,scheduled avionics check
883,36,3,unscheduled,rotor,2025-09-28 10:40:00,2025-10-02 07:40:00,2647.2,,,3,unscheduled rotor repair
884,36,3,unscheduled,hydraulic,2025-10-02 17:12:00,2025-10-04 20:12:00,2668.9,,,20,unscheduled hydraulic repair
885,37,5,unscheduled,hydraulic,2024-02-23 15:30:00,2024-02-26 04:30:00,235.6,,,5,unscheduled hydraulic repair
886,37,5,unscheduled,rotor,2024-03-27 07:14:00,2024-03-28 02:14:00,439.2,,,3,unscheduled rotor repair
887,37,5,unscheduled,avionics,2024-04-13 04:21:00,2024-04-13 14:21:00,487.6,,,2,unscheduled avionics repair
888,37,5,unscheduled,airframe,2024-04-19 01:45:16,2024-04-22 15:45:16,525.3,,,0,unscheduled airframe repair
889,37,5,inspection,avionics,2024-05-01 15:11:00,2024-05-01 23:11:00,552.3,,2024-08-29,0,scheduled avionics check
890,37,5,unscheduled,avionics,2024-05-17 17:28:12,2024-05-20 01:28:12,580.3,,,20,unscheduled avionics repair
891,37,5,scheduled,engine,2024-05-23 11:15:34,2024-05-24 22:15:34,605.1,1205.1,2024-09-20,3,scheduled engine service
892,37,5,unscheduled,airframe,2024-06-15 04:39:00,2024-06-16 01:39:00,700.5,,,2,unscheduled airframe repair
893,37,5,unscheduled,avionics,2024-07-10 01:04:00,2024-07-12 22:04:00,872.7,,,5,unscheduled avionics repair
894,37,5,inspection,avionics,2024-08-31 10:51:00,2024-08-31 13:51:00,1052.9,,2024-12-29,0,scheduled avionics check
895,37,5,unscheduled,rotor,2024-08-31 06:51:00,2024-09-01 18:51:00,1052.9,,,2,unscheduled rotor repair
896,37,5,unscheduled,avionics,2024-10-10 20:03:00,2024-10-14 13:03:00,1159.6,,,0,unscheduled avionics repair
897,37,5,unscheduled,engine,2024-10-15 08:11:00,2024-10-16 08:11:00,1195.0,,,2,unscheduled engine repair
898,37,5,inspection,airframe,2024-10-16 07:34:00,2024-10-16 17:34:00,1200.0,2400.0,,2,scheduled airframe inspection
899,37,5,scheduled,engine,2024-10-17 12:14:00,2024-10-18 11:14:00,1214.6,1814.6,2025-02-14,3,scheduled engine service
900,37,5,unscheduled,avionics,2024-11-23 19:19:42,2024-11-27 09:19:42,1461.9,,,1,unscheduled avionics repair
901,37,5,unscheduled,hydraulic,2024-11-28 21:40:47,2024-12-02 04:40:47,1486.9,,,3,unscheduled hydraulic repair
902,37,5,inspection,avionics,2024-12-29 08:09:00,2024-12-29 11:09:00,1655.1,,2025-04-28,0,scheduled avionics check
903,37,5,unscheduled,hydraulic,2024-12-29 11:09:00,2025-01-02 07:09:00,1655.1,,,1,unscheduled hydraulic repair
904,37,5,unscheduled,engine,2025-01-25 15:22:00,2025-01-28 11:22:00,1766.5,,,10,unscheduled engine repair
905,37,5,scheduled,engine,2025-02-03 13:21:00,2025-02-04 03:21:00,1817.4,2417.4,2025-06-03,1,scheduled engine service
906,37,5,unscheduled,rotor,2025-03-09 04:28:41,2025-03-12 13:28:41,2050.8,,,0,unscheduled rotor repair
907,37,5,unscheduled,hydraulic,2025-04-01 11:00:00,2025-04-03 10:00:00,2154.7,,,5,unscheduled hydraulic repair
908,37,5,inspection,avionics,2025-04-30 04:55:00,2025-04-30 06:55:00,2285.5,,2025-08-28,0,scheduled avionics check
909,37,5,unscheduled,airframe,2025-06-13 19:25:00,2025-06-14 03:25:00,2369.7,,,3,unscheduled airframe repair
910,37,5,inspection,airframe,2025-06-25 11:13:54,2025-06-26 06:13:54,2402.7,3602.7,,1,scheduled airframe inspection
911,37,5,scheduled,engine,2025-06-26 14:33:49,2025-06-28 01:33:49,2420.0,3020.0,2025-10-24,2,scheduled engine service
912,37,5,unscheduled,avionics,2025-07-08 07:37:00,2025-07-10 20:37:00,2490.3,,,5,unscheduled avionics repair
913,37,5,unscheduled,airframe,2025-07-31 22:49:00,2025-08-01 06:49:00,2587.0,,,3,unscheduled airframe repair
914,37,5,unscheduled,rotor,2025-08-01 10:00:58,2025-08-05 10:00:58,2591.6,,,3,unscheduled rotor repair
915,37,5,inspection,avionics,2025-08-31 04:20:00,2025-08-31 11:20:00,2675.5,,2025-12-29,0,scheduled avionics check
916,37,5,unscheduled,avionics,2025-10-17 07:02:00,2025-10-19 09:02:00,2942.5,,,0,unscheduled avionics repair
917,37,5,scheduled,engine,2025-11-03 13:18:00,2025-11-04 06:18:00,3022.1,3622.1,2026-03-03,3,scheduled engine service
918,39,4,unscheduled,airframe,2024-01-05 23:32:11,2024-01-07 18:32:11,53.1,,,1,unscheduled airframe repair
919,39,4,unscheduled,engine,2024-01-14 10:19:18,2024-01-16 23:19:18,86.8,,,3,unscheduled engine repair
920,39,4,unscheduled,airframe,2024-01-22 16:43:00,2024-01-23 15:43:00,136.6,,,1,unscheduled airframe repair
921,39,4,unscheduled,airframe,2024-01-29 11:52:21,2024-01-30 08:52:21,188.8,,,5,unscheduled airframe repair
922,39,4,unscheduled,hydraulic,2024-03-02 17:35:25,2024-03-06 00:35:25,453.5,,,5,unscheduled hydraulic repair
923,39,4,scheduled,engine,2024-03-17 02:14:00,2024-03-17 15:14:00,604.7,1204.7,2024-07-15,2,scheduled engine service
924,39,4,unscheduled,hydraulic,2024-04-01 23:20:00,2024-04-02 05:20:00,758.8,,,3,unscheduled hydraulic repair
925,39,4,unscheduled,airframe,2024-04-17 03:15:00,2024-04-19 12:15:00,948.1,,,3,unscheduled airframe repair
926,39,4,inspection,avionics,2024-04-30 09:06:00,2024-04-30 18:06:00,1144.2,,2024-08-28,0,scheduled avionics check
927,39,4,scheduled,engine,2024-05-05 11:19:41,2024-05-06 14:19:41,1206.6,1806.6,2024-09-02,2,scheduled engine service
928,39,4,inspection,airframe,2024-05-05 03:19:41,2024-05-05 19:19:41,1206.6,2406.6,,1,scheduled airframe inspection
929,39,4,unscheduled,avionics,2024-06-10 01:25:00,2024-06-12 14:25:00,1541.2,,,1,unscheduled avionics repair
930,39,4,scheduled,engine,2024-06-27 10:20:00,2024-06-29 06:20:00,1810.5,2410.5,2024-10-25,1,scheduled engine service
931,39,4,unscheduled,engine,2024-06-30 13:14:00,2024-07-01 10:14:00,1861.6,,,10,unscheduled engine repair
932,39,4,unscheduled,airframe,2024-07-16 13:19:00,2024-07-19 02:19:00,2073.1,,,2,unscheduled airframe repair
933,39,4,unscheduled,airframe,2024-07-21 02:59:05,2024-07-24 15:59:05,2136.9,,,1,unscheduled airframe repair
934,39,4,inspection,airframe,2024-08-11 13:19:00,2024-08-11 17:19:00,2406.7,3606.7,,1,scheduled airframe inspection
935,39,4,scheduled,engine,2024-08-12 00:06:00,2024-08-13 17:06:00,2415.3,3015.3,2024-12-10,3,scheduled engine service
936,39,4,unscheduled,avionics,2024-08-26 17:32:00,2024-08-27 17:32:00,2590.3,,,3,unscheduled avionics repair
937,39,4,inspection,avionics,2024-08-28 12:55:00,2024-08-28 22:55:00,2627.3,,2024-12-26,0,scheduled avionics check
938,39,4,unscheduled,rotor,2024-09-24 19:02:00,2024-09-25 11:02:00,2976.5,,,1,unscheduled rotor repair
939,39,4,unscheduled,hydraulic,2024-09-27 15:15:00,2024-09-28 19:15:00,3011.9,,,3,unscheduled hydraulic repair
940,39,4,scheduled,engine,2024-09-28 06:14:57,2024-09-29 03:14:57,3017.8,3617.8,2025-01-26,2,scheduled engine service
941,39,4,unscheduled,rotor,2024-10-12 18:21:00,2024-10-15 11:21:00,3076.2,,,20,unscheduled rotor repair
942,39,4,unscheduled,airframe,2024-11-15 04:29:53,2024-11-18 18:29:53,3313.0,,,2,unscheduled airframe repair
943,39,4,unscheduled,engine,2024-11-17 11:07:00,2024-11-19 11:07:00,3321.0,,,5,unscheduled engine repair
944,39,4,unscheduled,airframe,2024-11-26 00:38:00,2024-11-29 01:38:00,3415.6,,,3,unscheduled airframe repair
945,39,4,unscheduled,rotor,2024-12-10 16:53:00,2024-12-11 02:53:00,3552.0,,,3,unscheduled rotor repair
946,39,4,inspection,airframe,2024-12-17 15:42:00,2024-12-18 09:42:00,3609.1,4809.1,,1,scheduled airframe inspection
947,39,4,scheduled,engine,2024-12-17 23:16:00,2024-12-19 18:16:00,3623.2,4223.2,2025-04-16,3,scheduled engine service
948,39,4,inspection,avionics,2024-12-27 00:03:00,2024-12-27 02:03:00,3709.7,,2025-04-26,0,scheduled avionics check
949,39,4,unscheduled,hydraulic,2024-12-26 20:03:00,2024-12-28 13:03:00,3709.7,,,2,unscheduled hydraulic repair
950,39,4,unscheduled,avionics,2025-02-17 10:48:00,2025-02-21 10:48:00,4030.2,,,20,unscheduled avionics repair
951,39,4,unscheduled,avionics,2025-02-17 19:07:00,2025-02-19 04:07:00,4057.9,,,10,unscheduled avionics repair
952,39,4,scheduled,engine,2025-03-07 20:56:17,2025-03-08 13:56:17,4225.4,4825.4,2025-07-05,2,scheduled engine service
953,39,4,unscheduled,airframe,2025-04-01 22:37:00,2025-04-05 08:37:00,4418.0,,,3,unscheduled airframe repair
954,39,4,unscheduled,hydraulic,2025-04-07 13:45:49,2025-04-08 13:45:49,4489.1,,,1,unscheduled hydraulic repair
955,39,4,inspection,avionics,2025-04-26 21:55:00,2025-04-27 01:55:00,4757.6,,2025-08-24,0,scheduled avionics check
956,39,4,inspection,airframe,2025-05-03 02:18:00,2025-05-03 08:18:00,4818.0,6018.0,,1,scheduled airframe inspection
957,39,4,unscheduled,hydraulic,2025-05-02 15:34:01,2025-05-05 04:34:01,4821.0,,,10,unscheduled hydraulic repair
958,39,4,scheduled,engine,2025-05-03 04:25:34,2025-05-04 10:25:34,4830.3,5430.3,2025-08-31,2,scheduled engine service
959,39,4,unscheduled,airframe,2025-05-25 08:17:00,2025-05-25 16:17:00,5030.8,,,3,unscheduled airframe repair
960,39,4,unscheduled,airframe,2025-05-30 07:48:00,2025-06-01 21:48:00,5056.8,,,2,unscheduled airframe repair
961,39,4,unscheduled,avionics,2025-05-30 17:34:00,2025-05-31 10:34:00,5063.9,,,0,unscheduled avionics repair
962,39,4,unscheduled,hydraulic,2025-06-03 22:57:00,2025-06-05 20:57:00,5137.7,,,3,unscheduled hydraulic repair
963,39,4,unscheduled,engine,2025-06-14 14:13:00,2025-06-15 11:13:00,5262.8,,,20,unscheduled engine repair
964,39,4,unscheduled,rotor,2025-06-20 04:35:00,2025-06-22 20:35:00,5367.1,,,3,unscheduled rotor repair
965,39,4,unscheduled,engine,2025-06-20 16:06:53,2025-06-22 06:06:53,5376.9,,,5,unscheduled engine repair
966,39,4,scheduled,engine,2025-06-26 18:53:00,2025-06-28 00:53:00,5433.6,6033.6,2025-10-24,2,scheduled engine service
967,39,4,unscheduled,engine,2025-07-06 11:32:00,2025-07-07 02:32:00,5549.8,,,1,unscheduled engine repair
968,39,4,unscheduled,avionics,2025-07-12 16:42:00,2025-07-16 14:42:00,5631.9,,,1,unscheduled avionics repair
969,39,4,unscheduled,avionics,2025-07-17 09:16:00,2025-07-20 20:16:00,5716.3,,,1,unscheduled avionics repair
970,39,4,inspection,airframe,2025-08-08 08:25:22,2025-08-09 04:25:22,6019.5,7219.5,,1,scheduled airframe inspection
971,39,4,scheduled,engine,2025-08-08 12:23:16,2025-08-09 23:23:16,6036.5,6636.5,2025-12-06,5,scheduled engine service
972,39,4,inspection,avionics,2025-08-25 22:21:00,2025-08-26 05:21:00,6187.5,,2025-12-23,0,scheduled avionics check
973,39,4,scheduled,engine,2025-10-14 21:22:14,2025-10-16 15:22:14,6636.8,7236.8,2026-02-11,2,scheduled engine service
974,39,4,unscheduled,hydraulic,2025-10-19 17:31:00,2025-10-23 03:31:00,6668.7,,,3,unscheduled hydraulic repair
975,39,4,unscheduled,airframe,2025-11-22 05:03:00,2025-11-23 08:03:00,6967.4,,,2,unscheduled airframe repair
976,39,4,unscheduled,avionics,2025-12-12 14:27:00,2025-12-15 18:27:00,7101.2,,,1,unscheduled avionics repair
977,39,4,inspection,avionics,2025-12-25 00:29:00,2025-12-25 12:29:00,7154.8,,2026-04-24,0,scheduled avionics check
978,40,2,scheduled,engine,2024-03-14 07:58:00,2024-03-15 19:58:00,601.8,1201.8,2024-07-12,2,scheduled engine service
979,40,2,unscheduled,avionics,2024-03-22 08:33:00,2024-03-25 01:33:00,676.6,,,3,unscheduled avionics repair
980,40,2,unscheduled,engine,2024-04-06 03:37:00,2024-04-07 11:37:00,796.9,,,3,unscheduled engine repair
981,40,2,unscheduled,airframe,2024-04-15 11:02:00,2024-04-16 15:02:00,935.0,,,3,unscheduled airframe repair
982,40,2,unscheduled,avionics,2024-04-22 16:48:00,2024-04-26 07:48:00,1062.6,,,0,unscheduled avionics repair
983,40,2,unscheduled,airframe,2024-04-29 15:47:00,2024-05-01 15:47:00,1130.2,,,10,unscheduled airframe repair
984,40,2,inspection,avionics,2024-04-30 04:23:00,2024-04-30 06:23:00,1140.1,,2024-08-28,0,scheduled avionics check
985,40,2,scheduled,engine,2024-05-04 17:35:00,2024-05-05 20:35:00,1205.4,1805.4,2024-09-01,2,scheduled engine service
986,40,2,inspection,airframe,2024-05-04 21:35:00,2024-05-05 13:35:00,1205.4,2405.4,,1,scheduled airframe inspection
987,40,2,unscheduled,avionics,2024-05-19 05:02:00,2024-05-22 00:02:00,1444.7,,,2,unscheduled avionics repair
988,40,2,unscheduled,hydraulic,2024-05-24 23:19:00,2024-05-25 17:19:00,1507.6,,,10,unscheduled hydraulic repair
989,40,2,unscheduled,hydraulic,2024-05-27 16:11:00,2024-05-29 13:11:00,1559.6,,,10,unscheduled hydraulic repair
990,40,2,unscheduled,hydraulic,2024-06-11 21:23:00,2024-06-13 21:23:00,1746.0,,,5,unscheduled hydraulic repair
991,40,2,scheduled,engine,2024-06-15 10:55:00,2024-06-16 17:55:00,1806.2,2406.2,2024-10-13,2,scheduled engine service
992,40,2,unscheduled,rotor,2024-06-24 11:54:00,2024-06-25 08:54:00,1943.0,,,2,unscheduled rotor repair
993,40,2,unscheduled,rotor,2024-07-12 08:05:00,2024-07-13 04:05:00,2165.1,,,20,unscheduled rotor repair
994,40,2,unscheduled,airframe,2024-07-14 03:05:01,2024-07-15 19:05:01,2185.5,,,20,unscheduled airframe repair
995,40,2,inspection,airframe,2024-08-01 23:06:00,2024-08-02 05:06:00,2406.1,3606.1,,2,scheduled airframe inspection
996,40,2,scheduled,engine,2024-08-01 07:45:00,2024-08-03 03:45:00,2408.3,3008.3,2024-11-29,2,scheduled engine service
997,40,2,unscheduled,avionics,2024-08-19 20:30:00,2024-08-20 11:30:00,2671.0,,,10,unscheduled avionics repair
998,40,2,inspection,avionics,2024-08-28 05:19:00,2024-08-28 12:19:00,2761.8,,2024-12-26,0,scheduled avionics check
999,40,2,unscheduled,hydraulic,2024-08-28 03:19:00,2024-08-30 00:19:00,2761.8,,,10,unscheduled hydraulic repair
1000,40,2,scheduled,engine,2024-09-19 07:27:00,2024-09-20 00:27:00,3011.2,3611.2,2025-01-17,1,scheduled engine service
1001,40,2,unscheduled,hydraulic,2024-09-18 23:27:00,2024-09-22 16:27:00,3011.2,,,1,unscheduled hydraulic repair
1002,40,2,unscheduled,engine,2024-09-19 13:27:05,2024-09-19 18:27:05,3030.4,,,10,unscheduled engine repair
1003,40,2,unscheduled,airframe,2024-10-16 15:04:00,2024-10-17 10:04:00,3284.9,,,5,unscheduled airframe repair
1004,40,2,unscheduled,hydraulic,2024-10-19 12:54:00,2024-10-21 21:54:00,3323.0,,,2,unscheduled hydraulic repair
1005,40,2,unscheduled,airframe,2024-11-12 02:48:00,2024-11-14 09:48:00,3545.9,,,2,unscheduled airframe repair
1006,40,2,inspection,airframe,2024-11-18 01:08:25,2024-11-18 11:08:25,3611.0,4811.0,,2,scheduled airframe inspection
1007,40,2,scheduled,engine,2024-11-18 10:50:00,2024-11-18 20:50:00,3616.2,4216.2,2025-03-18,2,scheduled engine service
1008,40,2,unscheduled,avionics,2024-11-23 09:45:00,2024-11-23 13:45:00,3636.6,,,3,unscheduled avionics repair
1009,40,2,unscheduled,engine,2024-12-18 06:25:06,2024-12-19 20:25:06,3836.3,,,20,unscheduled engine repair
1010,40,2,inspection,avionics,2024-12-26 13:07:00,2024-12-26 21:07:00,3853.7,,2025-04-25,0,scheduled avionics check
1011,40,2,unscheduled,airframe,2025-02-04 13:28:00,2025-02-07 23:28:00,4098.5,,,1,unscheduled airframe repair
1012,40,2,scheduled,engine,2025-02-19 12:07:00,2025-02-21 06:07:00,4218.0,4818.0,2025-06-19,2,scheduled engine service
1013,40,2,unscheduled,avionics,2025-03-27 10:37:00,2025-03-29 07:37:00,4500.5,,,20,unscheduled avionics repair
1014,40,2,unscheduled,engine,2025-04-13 10:54:00,2025-04-16 03:54:00,4720.2,,,2,unscheduled engine repair
1015,40,2,unscheduled,rotor,2025-04-17 15:16:00,2025-04-18 15:16:00,4763.5,,,0,unscheduled rotor repair
1016,40,2,unscheduled,airframe,2025-04-17 20:14:00,2025-04-19 01:14:00,4771.2,,,2,unscheduled airframe repair
1017,40,2,inspection,airframe,2025-04-22 04:31:00,2025-04-22 15:31:00,4813.5,6013.5,,0,scheduled airframe inspection
1018,40,2,scheduled,engine,2025-04-21 21:08:00,2025-04-23 09:08:00,4819.9,5419.9,2025-08-19,5,scheduled engine service
1019,40,2,unscheduled,avionics,2025-04-25 03:24:17,2025-04-28 16:24:17,4882.0,,,5,unscheduled avionics repair
1020,40,2,inspection,avionics,2025-04-26 15:15:00,2025-04-26 22:15:00,4891.4,,2025-08-24,0,scheduled avionics check
1021,40,2,unscheduled,engine,2025-05-03 08:16:00,2025-05-07 06:16:00,5002.2,,,3,unscheduled engine repair
1022,40,2,unscheduled,rotor,2025-05-04 16:58:00,2025-05-05 03:58:00,5022.9,,,3,unscheduled rotor repair
1023,40,2,unscheduled,hydraulic,2025-05-08 21:48:00,2025-05-10 13:48:00,5038.7,,,0,unscheduled hydraulic repair
1024,40,2,unscheduled,hydraulic,2025-05-10 10:48:05,2025-05-14 08:48:05,5072.8,,,2,unscheduled hydraulic repair
1025,40,2,unscheduled,avionics,2025-05-25 00:46:39,2025-05-25 04:46:39,5237.9,,,5,unscheduled avionics repair
1026,40,2,scheduled,engine,2025-06-12 03:09:00,2025-06-13 21:09:00,5422.5,6022.5,2025-10-10,2,scheduled engine service
1027,40,2,unscheduled,avionics,2025-06-20 07:35:00,2025-06-22 03:35:00,5568.4,,,0,unscheduled avionics repair
1028,40,2,unscheduled,rotor,2025-07-04 16:34:00,2025-07-06 07:34:00,5675.7,,,3,unscheduled rotor repair
1029,40,2,unscheduled,hydraulic,2025-07-30 23:14:00,2025-08-02 18:14:00,6001.4,,,10,unscheduled hydraulic repair
1030,40,2,inspection,airframe,2025-08-03 17:59:00,2025-08-04 04:59:00,6014.2,7214.2,,0,scheduled airframe inspection
1031,40,2,scheduled,engine,2025-08-04 03:10:00,2025-08-04 18:10:00,6029.0,6629.0,2025-12-02,2,scheduled engine service
1032,40,2,unscheduled,rotor,2025-08-13 19:34:04,2025-08-14 01:34:04,6138.5,,,1,unscheduled rotor repair
1033,40,2,inspection,avionics,2025-08-25 20:38:00,2025-08-25 22:38:00,6299.3,,2025-12-23,0,scheduled avionics check
1034,40,2,unscheduled,engine,2025-08-31 16:04:17,2025-09-02 06:04:17,6406.3,,,0,unscheduled engine repair
1035,40,2,unscheduled,avionics,2025-09-04 19:34:00,2025-09-06 11:34:00,6447.6,,,3,unscheduled avionics repair
1036,40,2,unscheduled,avionics,2025-09-07 14:58:00,2025-09-08 14:58:00,6466.7,,,5,unscheduled avionics repair
1037,40,2,unscheduled,rotor,2025-09-08 13:07:27,2025-09-09 23:07:27,6497.0,,,2,unscheduled rotor repair
1038,40,2,scheduled,engine,2025-09-21 20:05:00,2025-09-23 09:05:00,6636.5,7236.5,2026-01-19,2,scheduled engine service
1039,40,2,unscheduled,airframe,2025-11-07 07:59:00,2025-11-08 19:59:00,7025.8,,,3,unscheduled airframe repair
1040,40,2,inspection,airframe,2025-11-22 08:03:49,2025-11-22 12:03:49,7217.9,8417.9,,0,scheduled airframe inspection
1041,40,2,scheduled,engine,2025-11-26 00:17:28,2025-11-26 08:17:28,7242.1,7842.1,2026-03-26,5,scheduled engine service
1042,41,1,unscheduled,airframe,2024-03-11 15:31:00,2024-03-13 06:31:00,452.3,,,5,unscheduled airframe repair
1043,41,1,unscheduled,hydraulic,2024-04-01 13:46:00,2024-04-04 13:46:00,577.9,,,3,unscheduled hydraulic repair
1044,41,1,scheduled,engine,2024-04-09 15:59:00,2024-04-10 08:59:00,602.8,1202.8,2024-08-07,5,scheduled engine service
1045,41,1,unscheduled,rotor,2024-04-15 16:26:46,2024-04-18 03:26:46,630.9,,,3,unscheduled rotor repair
1046,41,1,inspection,avionics,2024-05-01 04:17:00,2024-05-01 13:17:00,656.0,,2024-08-29,0,scheduled avionics check
1047,41,1,unscheduled,hydraulic,2024-06-26 02:05:00,2024-06-29 01:05:00,933.3,,,1,unscheduled hydraulic repair
1048,41,1,inspection,airframe,2024-08-07 21:49:00,2024-08-08 13:49:00,1200.8,2400.8,,2,scheduled airframe inspection
1049,41,1,scheduled,engine,2024-08-07 22:46:00,2024-08-09 20:46:00,1204.2,1804.2,2024-12-05,2,scheduled engine service
1050,41,1,unscheduled,airframe,2024-08-09 14:58:35,2024-08-09 19:58:35,1236.7,,,2,unscheduled airframe repair
1051,41,1,unscheduled,engine,2024-08-12 10:57:00,2024-08-12 23:57:00,1249.1,,,1,unscheduled engine repair
1052,41,1,unscheduled,rotor,2024-08-22 17:26:00,2024-08-25 23:26:00,1279.1,,,1,unscheduled rotor repair
1053,41,1,inspection,avionics,2024-08-29 23:43:00,2024-08-30 10:43:00,1338.7,,2024-12-27,0,scheduled avionics check
1054,41,1,unscheduled,engine,2024-11-21 07:24:00,2024-11-24 23:24:00,1757.8,,,20,unscheduled engine repair
1055,41,1,scheduled,engine,2024-11-29 14:14:00,2024-12-01 11:14:00,1813.1,2413.1,2025-03-29,2,scheduled engine service
1056,41,1,unscheduled,engine,2024-12-16 15:18:00,2024-12-17 01:18:00,1908.0,,,1,unscheduled engine repair
1057,41,1,inspection,avionics,2024-12-28 00:57:00,2024-12-28 04:57:00,1976.2,,2025-04-27,0,scheduled avionics check
1058,41,1,unscheduled,hydraulic,2024-12-31 01:46:00,2025-01-02 04:46:00,1995.2,,,1,unscheduled hydraulic repair
1059,41,1,unscheduled,engine,2025-01-24 02:19:31,2025-01-24 10:19:31,2155.6,,,10,unscheduled engine repair
1060,41,1,inspection,airframe,2025-02-20 13:41:00,2025-02-21 04:41:00,2401.1,3601.1,,1,scheduled airframe inspection
1061,41,1,scheduled,engine,2025-02-21 09:34:00,2025-02-22 14:34:00,2413.5,3013.5,2025-06-21,3,scheduled engine service
1062,41,1,unscheduled,rotor,2025-02-26 15:03:26,2025-02-28 20:03:26,2477.0,,,3,unscheduled rotor repair
1063,41,1,unscheduled,avionics,2025-03-16 09:04:08,2025-03-20 05:04:08,2548.5,,,1,unscheduled avionics repair
1064,41,1,unscheduled,rotor,2025-04-01 16:01:00,2025-04-03 17:01:00,2682.8,,,3,unscheduled rotor repair
1065,41,1,inspection,avionics,2025-04-28 14:17:00,2025-04-28 22:17:00,2876.4,,2025-08-26,0,scheduled avionics check
1066,41,1,scheduled,engine,2025-05-27 18:24:00,2025-05-29 03:24:00,3017.8,3617.8,2025-09-24,2,scheduled engine service
1067,41,1,unscheduled,airframe,2025-06-15 10:09:00,2025-06-19 08:09:00,3127.7,,,1,unscheduled airframe repair
1068,41,1,unscheduled,airframe,2025-06-24 15:35:00,2025-06-28 13:35:00,3139.5,,,2,unscheduled airframe repair
1069,41,1,unscheduled,airframe,2025-07-03 22:26:00,2025-07-05 11:26:00,3201.6,,,20,unscheduled airframe repair
1070,41,1,unscheduled,engine,2025-08-14 19:13:00,2025-08-16 18:13:00,3344.8,,,3,unscheduled engine repair
1071,41,1,inspection,avionics,2025-08-26 17:40:00,2025-08-27 01:40:00,3378.2,,2025-12-24,0,scheduled avionics check
1072,41,1,unscheduled,avionics,2025-08-26 18:11:00,2025-08-29 07:11:00,3379.8,,,2,unscheduled avionics repair
1073,41,1,unscheduled,airframe,2025-09-12 10:10:00,2025-09-15 19:10:00,3444.8,,,20,unscheduled airframe repair
1074,41,1,inspection,airframe,2025-10-12 16:13:00,2025-10-13 02:13:00,3605.5,4805.5,,0,scheduled airframe inspection
1075,41,1,scheduled,engine,2025-10-12 16:36:48,2025-10-14 03:36:48,3622.6,4222.6,2026-02-09,1,scheduled engine service
1076,41,1,unscheduled,rotor,2025-10-13 16:44:00,2025-10-15 14:44:00,3630.3,,,3,unscheduled rotor repair
1077,41,1,unscheduled,hydraulic,2025-10-31 00:51:36,2025-11-04 00:51:36,3733.5,,,1,unscheduled hydraulic repair
1078,41,1,unscheduled,hydraulic,2025-11-21 23:07:00,2025-11-24 22:07:00,3877.8,,,2,unscheduled hydraulic repair
1079,41,1,inspection,avionics,2025-12-29 18:14:00,2025-12-29 21:14:00,3983.6,,2026-04-28,0,scheduled avionics check
1080,42,2,unscheduled,rotor,2024-01-02 06:53:00,2024-01-03 10:53:00,16.2,,,5,unscheduled rotor repair
1081,42,2,unscheduled,rotor,2024-02-02 13:26:00,2024-02-03 13:26:00,209.8,,,2,unscheduled rotor repair
1082,42,2,unscheduled,engine,2024-03-14 06:46:00,2024-03-15 16:46:00,488.4,,,1,unscheduled engine repair
1083,42,2,unscheduled,rotor,2024-03-27 23:41:00,2024-03-28 23:41:00,553.8,,,0,unscheduled rotor repair
1084,42,2,unscheduled,engine,2024-03-27 23:41:16,2024-03-28 19:41:16,557.2,,,1,unscheduled engine repair
1085,42,2,scheduled,engine,2024-03-31 14:42:00,2024-04-01 01:42:00,600.5,1200.5,2024-07-29,2,scheduled engine service
1086,42,2,unscheduled,hydraulic,2024-04-03 02:38:00,2024-04-05 05:38:00,636.9,,,1,unscheduled hydraulic repair
1087,42,2,unscheduled,rotor,2024-04-09 21:59:00,2024-04-13 07:59:00,699.5,,,2,unscheduled rotor repair
1088,42,2,unscheduled,hydraulic,2024-04-19 03:10:00,2024-04-19 18:10:00,772.3,,,0,unscheduled hydraulic repair
1089,42,2,inspection,avionics,2024-05-02 22:09:00,2024-05-03 06:09:00,820.6,,2024-08-30,0,scheduled avionics check
1090,42,2,unscheduled,airframe,2024-05-26 05:55:23,2024-05-26 19:55:23,1059.1,,,3,unscheduled airframe repair
1091,42,2,scheduled,engine,2024-06-01 13:15:58,2024-06-02 06:15:58,1201.1,1801.1,2024-09-29,1,scheduled engine service
1092,42,2,inspection,airframe,2024-06-01 09:15:58,2024-06-02 00:15:58,1201.1,2401.1,,1,scheduled airframe inspection
1093,42,2,unscheduled,avionics,2024-06-12 03:59:00,2024-06-13 09:59:00,1383.7,,,0,unscheduled avionics repair
1094,42,2,unscheduled,hydraulic,2024-06-24 17:17:00,2024-06-25 13:17:00,1492.9,,,5,unscheduled hydraulic repair
1095,42,2,unscheduled,hydraulic,2024-06-30 19:51:00,2024-07-04 03:51:00,1584.9,,,5,unscheduled hydraulic repair
1096,42,2,unscheduled,airframe,2024-07-07 19:47:00,2024-07-10 06:47:00,1666.5,,,2,unscheduled airframe repair
1097,42,2,scheduled,engine,2024-07-22 06:20:00,2024-07-24 04:20:00,1802.7,2402.7,2024-11-19,3,scheduled engine service
